#sim_number, id, t_peak, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
897 , 176124 , 104.46923 , 11.47914 , 7.91935 , 118.79022 , 37.67808 , 3.44374 , 0.00000 , 23.75804 , 0.72188 , 5.00000 , 0.90440 , 17.31651
898 , 875641 , 164.89186 , 12.19800 , 10.82882 , 162.43229 , 90.32174 , 3.65940 , 0.00000 , 32.48646 , 4.10904 , 5.00000 , 0.89170 , 14.52669
899 , 251346 , 276.29912 , 4.70337 , 7.29288 , 109.39314 , 38.39706 , 1.41101 , 0.00000 , 21.87863 , 1.94230 , 5.00000 , 0.87615 , 15.40483
900 , 842404 , 129.60024 , 9.70536 , 15.33651 , 230.04767 , 51.86008 , 6.79375 , 0.00000 , 61.34604 , 5.01268 , 1.00000 , 0.96320 , 17.17888
901 , 440158 , 178.47899 , 11.49469 , 19.64115 , 294.61726 , 88.57107 , 8.04628 , 0.00000 , 78.56460 , 3.15936 , 1.00000 , 0.88953 , 18.27783
902 , 749267 , 179.89210 , 12.05336 , 16.64106 , 249.61594 , 58.81280 , 8.43735 , 0.00000 , 66.56425 , 4.31140 , 1.00000 , 0.85248 , 17.55699
903 , 948091 , 13.32638 , 10.66345 , 7.10625 , 106.59376 , 44.95395 , 7.46441 , 0.00000 , 28.42500 , 3.78873 , 1.00000 , 0.96301 , 17.89286
904 , 728653 , 206.24696 , 7.84722 , 9.92257 , 148.83853 , 25.38279 , 5.49305 , 0.00000 , 39.69027 , 1.97883 , 1.00000 , 0.92047 , 17.21579
905 , 389476 , 289.76355 , 11.00909 , 8.74617 , 131.19262 , 4.20110 , 7.70636 , 0.00000 , 34.98470 , 2.22319 , 1.00000 , 0.93671 , 16.80323
906 , 375528 , 193.90233 , 11.06222 , 8.89734 , 133.46006 , 26.07586 , 7.74355 , 0.00000 , 35.58935 , 5.81413 , 1.00000 , 0.94262 , 17.25957
907 , 977510 , 243.34134 , 10.14759 , 16.47736 , 247.16040 , 49.35654 , 7.10332 , 0.00000 , 65.90944 , 5.20550 , 1.00000 , 0.89368 , 16.42242
908 , 954689 , 25.67326 , 9.50174 , 6.83752 , 102.56287 , 32.97171 , 6.65122 , 0.00000 , 27.35010 , 3.91183 , 1.00000 , 0.91573 , 17.26117
909 , 737663 , 131.85977 , 11.24211 , 9.84373 , 147.65598 , 27.21043 , 7.86947 , 0.00000 , 39.37493 , 4.58481 , 1.00000 , 0.81907 , 17.16464
910 , 878287 , 169.05044 , 12.54435 , 6.96608 , 104.49123 , 65.79910 , 8.78104 , 0.00000 , 27.86433 , 3.58946 , 1.00000 , 0.95252 , 17.58997
911 , 36580 , 283.76080 , 10.38003 , 8.84542 , 132.68129 , 48.80156 , 7.26602 , 0.00000 , 35.38168 , 6.02945 , 1.00000 , 0.98981 , 16.45102
912 , 273414 , 33.10502 , 13.68701 , 15.89599 , 238.43979 , 4.68315 , 9.58091 , 0.00000 , 63.58394 , 2.94426 , 1.00000 , 0.93879 , 16.41103
913 , 917931 , 37.61147 , 12.20562 , 19.97934 , 299.69007 , 29.68768 , 8.54393 , 0.00000 , 79.91735 , 6.13858 , 1.00000 , 0.85101 , 18.02634
914 , 752477 , 332.55278 , 10.72075 , 9.45678 , 141.85173 , 88.61837 , 7.50453 , 0.00000 , 37.82713 , 2.76057 , 1.00000 , 0.92671 , 16.44205
915 , 412136 , 81.73450 , 5.56844 , 16.60207 , 249.03099 , 20.20338 , 3.89791 , 0.00000 , 66.40826 , 3.33268 , 1.00000 , 0.95485 , 17.29656
916 , 585857 , 116.92736 , 12.03868 , 18.97478 , 284.62163 , 92.47683 , 8.42708 , 0.00000 , 75.89910 , 5.69095 , 1.00000 , 0.94519 , 18.36147
917 , 435022 , 143.25277 , 6.45220 , 12.69833 , 190.47493 , 74.10249 , 4.51654 , 0.00000 , 50.79332 , 2.05745 , 1.00000 , 0.88467 , 17.22355
918 , 311750 , 72.01639 , 10.53670 , 10.59239 , 158.88580 , 68.48383 , 7.37569 , 0.00000 , 42.36955 , 3.72195 , 1.00000 , 0.87504 , 17.49207
919 , 553047 , 344.92699 , 12.57647 , 7.68467 , 115.27002 , 29.46919 , 8.80353 , 0.00000 , 30.73867 , 2.17237 , 1.00000 , 0.83160 , 19.15590
920 , 198021 , 340.19196 , 6.52889 , 6.86884 , 103.03258 , 16.75426 , 4.57022 , 0.00000 , 27.47535 , 3.53732 , 2.00000 , 0.87740 , 16.70780
921 , 133762 , 59.09439 , 13.36404 , 10.07509 , 151.12639 , 67.98443 , 9.35483 , 0.00000 , 40.30037 , 4.39987 , 2.00000 , 0.86932 , 17.84973
922 , 756915 , 18.30319 , 7.17857 , 19.39216 , 290.88237 , 24.68904 , 5.02500 , 0.00000 , 77.56863 , 5.40224 , 2.00000 , 0.98414 , 17.76163
923 , 79358 , 233.82208 , 10.50324 , 12.48663 , 187.29950 , 85.29173 , 7.35227 , 0.00000 , 49.94653 , 0.84655 , 2.00000 , 0.93484 , 19.13469
924 , 400626 , 217.45021 , 10.47469 , 13.51915 , 202.78718 , 82.82900 , 7.33228 , 0.00000 , 54.07658 , 1.07189 , 2.00000 , 0.88984 , 18.52208
925 , 767222 , 47.12646 , 9.91338 , 10.73390 , 161.00843 , 63.45614 , 6.93937 , 0.00000 , 42.93558 , 4.68497 , 2.00000 , 0.91156 , 16.81611
926 , 270958 , 50.09391 , 6.86407 , 19.95956 , 299.39342 , 17.75026 , 4.80485 , 0.00000 , 79.83824 , 0.22166 , 2.00000 , 0.84146 , 16.50239
927 , 956355 , 42.84561 , 7.29582 , 19.99338 , 299.90065 , 23.61383 , 5.10708 , 0.00000 , 79.97351 , 0.94574 , 2.00000 , 0.89753 , 17.86939
928 , 500397 , 121.52871 , 13.94760 , 11.35002 , 170.25036 , 69.15770 , 9.76332 , 0.00000 , 45.40010 , 4.48801 , 2.00000 , 0.84429 , 16.31058
929 , 102672 , 144.50168 , 10.38942 , 15.84349 , 237.65234 , 75.50280 , 7.27259 , 0.00000 , 63.37396 , 3.88600 , 2.00000 , 0.85124 , 17.29233
930 , 49105 , 100.35488 , 14.16927 , 8.40245 , 126.03681 , 65.41460 , 9.91849 , 0.00000 , 33.60982 , 1.61905 , 2.00000 , 0.97020 , 16.01734
931 , 432538 , 7.58829 , 9.69146 , 9.88787 , 148.31812 , 81.59497 , 6.78402 , 0.00000 , 39.55150 , 4.93051 , 2.00000 , 0.85337 , 17.75544
932 , 487289 , 160.57000 , 10.31278 , 16.90892 , 253.63379 , 53.56929 , 7.21894 , 0.00000 , 67.63568 , 4.86312 , 2.00000 , 0.84038 , 17.80425
933 , 114926 , 342.39078 , 10.81387 , 7.14058 , 107.10864 , 68.52211 , 7.56971 , 0.00000 , 28.56230 , 2.46008 , 2.00000 , 0.95428 , 16.71745
934 , 243406 , 157.59213 , 7.11907 , 9.76080 , 146.41207 , 75.36211 , 4.98335 , 0.00000 , 39.04322 , 1.53039 , 2.00000 , 0.88328 , 15.56830
935 , 446620 , 147.20808 , 8.41580 , 19.57471 , 293.62072 , 33.83195 , 5.89106 , 0.00000 , 78.29886 , 5.07886 , 2.00000 , 0.93399 , 17.12114
936 , 155794 , 289.29740 , 10.95873 , 10.56505 , 158.47576 , 63.94135 , 7.67111 , 0.00000 , 42.26020 , 4.51675 , 2.00000 , 0.93441 , 17.08521
937 , 902840 , 175.83056 , 8.84072 , 13.31782 , 199.76732 , 82.01221 , 6.18850 , 0.00000 , 53.27129 , 0.92004 , 2.00000 , 0.85003 , 17.62790
938 , 935050 , 92.10590 , 6.82216 , 18.22600 , 273.39001 , 45.65116 , 4.77551 , 0.00000 , 72.90400 , 3.94934 , 2.00000 , 0.81768 , 17.07521
939 , 207209 , 133.31791 , 11.15190 , 6.99806 , 104.97085 , 14.68766 , 7.80633 , 0.00000 , 27.99223 , 5.05308 , 2.00000 , 0.97813 , 18.51795
940 , 509896 , 118.83614 , 11.70414 , 19.85020 , 297.75293 , 1.64295 , 8.19290 , 0.00000 , 79.40078 , 5.61197 , 3.00000 , 0.87683 , 17.91184
941 , 287795 , 183.10132 , 11.43740 , 16.86066 , 252.90995 , 49.77127 , 8.00618 , 0.00000 , 67.44265 , 3.02984 , 3.00000 , 0.83518 , 17.27420
942 , 388628 , 75.77396 , 10.65848 , 9.01502 , 135.22531 , 41.00527 , 7.46094 , 0.00000 , 36.06008 , 2.11138 , 3.00000 , 0.84046 , 16.63734
943 , 589261 , 286.16889 , 9.40468 , 7.23062 , 108.45925 , 92.89953 , 6.58328 , 0.00000 , 28.92247 , 1.45210 , 3.00000 , 0.97022 , 17.67198
944 , 903452 , 153.69596 , 12.42372 , 16.32347 , 244.85208 , 18.97268 , 8.69660 , 0.00000 , 65.29389 , 0.48050 , 3.00000 , 0.82149 , 15.42969
945 , 492534 , 189.64317 , 13.49504 , 18.88708 , 283.30613 , 47.58531 , 9.44653 , 0.00000 , 75.54830 , 2.26859 , 3.00000 , 0.83014 , 16.52122
946 , 919259 , 239.84141 , 9.55487 , 11.17019 , 167.55287 , 33.99365 , 6.68841 , 0.00000 , 44.68077 , 1.23375 , 3.00000 , 0.85661 , 17.84973
947 , 499887 , 166.59040 , 9.81055 , 14.47189 , 217.07840 , 4.57973 , 6.86738 , 0.00000 , 57.88757 , 1.12014 , 3.00000 , 0.96544 , 17.48951
948 , 811109 , 186.71424 , 11.12739 , 15.46359 , 231.95386 , 43.44210 , 7.78917 , 0.00000 , 61.85436 , 5.90808 , 3.00000 , 0.92240 , 17.98017
949 , 80754 , 49.40902 , 9.15952 , 18.40080 , 276.01205 , 2.02046 , 6.41167 , 0.00000 , 73.60321 , 2.39149 , 3.00000 , 0.84630 , 13.58147
950 , 775022 , 337.36944 , 9.93604 , 10.32792 , 154.91879 , 42.15487 , 6.95523 , 0.00000 , 41.31168 , 5.71358 , 3.00000 , 0.93630 , 16.78497
951 , 55870 , 97.53741 , 10.33478 , 7.26398 , 108.95967 , 49.22248 , 7.23435 , 0.00000 , 29.05591 , 5.48238 , 3.00000 , 0.98538 , 17.23014
952 , 401794 , 246.81337 , 11.16162 , 13.46379 , 201.95690 , 91.41475 , 7.81314 , 0.00000 , 53.85517 , 2.01385 , 3.00000 , 0.83669 , 17.30986
953 , 228211 , 198.85500 , 8.93558 , 11.80346 , 177.05191 , 94.40109 , 6.25491 , 0.00000 , 47.21384 , 1.25119 , 3.00000 , 0.90029 , 17.34938
954 , 606054 , 280.78450 , 9.12785 , 9.07557 , 136.13356 , 2.47208 , 6.38949 , 0.00000 , 36.30228 , 3.93143 , 3.00000 , 0.97226 , 17.79405
955 , 267233 , 166.99503 , 7.76301 , 13.57195 , 203.57922 , 30.47835 , 5.43410 , 0.00000 , 54.28779 , 2.36754 , 3.00000 , 0.85709 , 14.97165
956 , 401979 , 161.05836 , 10.09295 , 18.46310 , 276.94645 , 48.12110 , 7.06507 , 0.00000 , 73.85239 , 1.36368 , 3.00000 , 0.93429 , 16.73899
957 , 46250 , 64.21113 , 8.14828 , 16.72140 , 250.82107 , 81.13918 , 5.70380 , 0.00000 , 66.88562 , 0.61125 , 3.00000 , 0.81630 , 16.09634
958 , 466584 , 75.27596 , 9.51205 , 9.15655 , 137.34830 , 61.55357 , 6.65843 , 0.00000 , 36.62621 , 4.88769 , 3.00000 , 0.87926 , 16.36073
959 , 8590 , 79.61631 , 14.47738 , 18.71313 , 280.69698 , 82.48952 , 10.13417 , 0.00000 , 74.85253 , 4.69681 , 3.00000 , 0.88565 , 16.86641
960 , 202865 , 328.71806 , 9.34683 , 8.26949 , 124.04230 , 26.50691 , 6.54278 , 0.00000 , 33.07795 , 4.61670 , 4.00000 , 0.86354 , 15.61265
961 , 164947 , 268.06844 , 9.16025 , 7.92637 , 118.89552 , 59.11658 , 6.41218 , 0.00000 , 31.70547 , 4.04531 , 4.00000 , 0.85358 , 16.83323
