#sim_number, id, t_peak, C, D, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
21129 , 606403 , 66.00000 , 4.33994 , 0.64478 , 9.17087 , 13.63285 , 204.49282 , 0.28986 , 4.58543 , 0.00000 , 13.63285 , 5.95502 , 2.00000 , 0.81893 , 24.52416
21130 , 882376 , 213.00000 , 2.26519 , 0.66382 , 13.54023 , 12.65119 , 189.76792 , 41.61022 , 6.77011 , 0.00000 , 12.65119 , 1.29761 , 2.00000 , 0.85566 , 15.51926
21131 , 638648 , 258.00000 , 3.13953 , 0.83203 , 11.11249 , 7.57628 , 113.64417 , 57.82970 , 5.55624 , 0.00000 , 7.57628 , 3.21385 , 2.00000 , 0.93256 , 24.94101
21132 , 226467 , 246.00000 , 4.13229 , 0.95751 , 7.71629 , 8.29090 , 124.36354 , 58.09776 , 3.85815 , 0.00000 , 8.29090 , 2.45300 , 2.00000 , 0.95755 , 10.63604
21133 , 547921 , 282.00000 , 2.10992 , 0.90645 , 8.18523 , 13.81903 , 207.28548 , 5.55029 , 4.09261 , 0.00000 , 13.81903 , 2.58636 , 2.00000 , 0.87194 , 17.46708
21134 , 698143 , 266.00000 , 1.97603 , 0.62404 , 9.88473 , 14.96008 , 224.40115 , 63.35393 , 4.94236 , 0.00000 , 14.96008 , 3.24956 , 2.00000 , 0.83766 , 15.81028
21135 , 194114 , 173.00000 , 4.29664 , 0.30395 , 9.86631 , 7.55661 , 113.34909 , 81.50289 , 4.93315 , 0.00000 , 7.55661 , 4.57948 , 2.00000 , 0.98424 , 20.12339
21136 , 481698 , 264.00000 , 2.91990 , 0.77840 , 13.21862 , 11.98624 , 179.79353 , 20.36815 , 6.60931 , 0.00000 , 11.98624 , 4.14595 , 2.00000 , 0.93648 , 12.82609
21137 , 284514 , 240.00000 , 2.87426 , 0.55037 , 11.86193 , 10.23143 , 153.47139 , 49.20342 , 5.93096 , 0.00000 , 10.23143 , 5.85961 , 2.00000 , 0.86311 , 16.97118
21138 , 990646 , 291.00000 , 2.37649 , 0.81110 , 11.30399 , 9.95816 , 149.37246 , 82.44582 , 5.65199 , 0.00000 , 9.95816 , 5.40813 , 2.00000 , 0.89663 , 21.79586
21139 , 772739 , 85.00000 , 4.08369 , 0.80696 , 8.80702 , 14.58565 , 218.78476 , 97.85573 , 4.40351 , 0.00000 , 14.58565 , 5.96818 , 2.00000 , 0.82075 , 25.17987
21140 , 938405 , 30.00000 , 1.19283 , 0.47931 , 7.70852 , 17.30945 , 259.64170 , 93.86942 , 3.85426 , 0.00000 , 17.30945 , 1.84682 , 3.00000 , 0.94782 , 16.44171
21141 , 433702 , 130.00000 , 2.64135 , 0.46559 , 12.15150 , 10.88645 , 163.29677 , 0.88822 , 6.07575 , 0.00000 , 10.88645 , 4.55212 , 3.00000 , 0.86540 , 22.67802
21142 , 869947 , 14.00000 , 2.60663 , 0.84224 , 9.22234 , 7.21346 , 108.20194 , 86.83263 , 4.61117 , 0.00000 , 7.21346 , 5.70273 , 3.00000 , 0.86614 , 23.91954
21143 , 80338 , 42.00000 , 1.18545 , 0.91953 , 12.47503 , 19.55052 , 293.25776 , 73.44780 , 6.23752 , 0.00000 , 19.55052 , 5.41477 , 3.00000 , 0.92714 , 11.99173
21144 , 679169 , 105.00000 , 2.60673 , 0.31770 , 7.89852 , 14.30316 , 214.54737 , 69.28313 , 3.94926 , 0.00000 , 14.30316 , 3.03925 , 3.00000 , 0.85598 , 22.60406
21145 , 573954 , 148.00000 , 4.02457 , 0.39908 , 10.86449 , 9.24643 , 138.69639 , 6.86870 , 5.43225 , 0.00000 , 9.24643 , 1.40030 , 3.00000 , 0.83151 , 14.95629
21146 , 321153 , 116.00000 , 1.07103 , 0.36062 , 13.60928 , 8.87397 , 133.10961 , 33.86467 , 6.80464 , 0.00000 , 8.87397 , 2.16466 , 3.00000 , 0.97825 , 9.80642
21147 , 554120 , 151.00000 , 2.57956 , 0.63694 , 8.16612 , 19.32422 , 289.86337 , 27.14741 , 4.08306 , 0.00000 , 19.32422 , 0.19079 , 3.00000 , 0.87354 , 14.34138
21148 , 859713 , 132.00000 , 4.87446 , 0.84730 , 12.59513 , 12.10894 , 181.63406 , 28.43580 , 6.29757 , 0.00000 , 12.10894 , 5.98199 , 3.00000 , 0.97371 , 11.00599
21149 , 564277 , 284.00000 , 3.60176 , 0.75621 , 13.42975 , 11.88438 , 178.26575 , 98.45674 , 6.71487 , 0.00000 , 11.88438 , 0.47165 , 3.00000 , 0.98517 , 18.14277
21150 , 527659 , 193.00000 , 2.78812 , 0.60504 , 9.16729 , 17.60049 , 264.00737 , 70.67291 , 4.58364 , 0.00000 , 17.60049 , 2.30426 , 3.00000 , 0.87541 , 17.01789
21151 , 53030 , 98.00000 , 1.83723 , 0.85555 , 9.52111 , 17.80028 , 267.00427 , 89.41800 , 4.76056 , 0.00000 , 17.80028 , 5.06544 , 3.00000 , 0.95702 , 14.04714
21152 , 122548 , 83.00000 , 4.18079 , 0.95411 , 12.03902 , 10.16027 , 152.40410 , 73.81805 , 6.01951 , 0.00000 , 10.16027 , 1.45478 , 3.00000 , 0.84329 , 24.80176
21153 , 287186 , 88.00000 , 4.79165 , 0.94591 , 6.17494 , 9.05556 , 135.83344 , 46.51014 , 3.08747 , 0.00000 , 9.05556 , 0.07939 , 3.00000 , 0.85856 , 23.94054
21154 , 209772 , 49.00000 , 4.37160 , 0.94783 , 8.61581 , 15.64016 , 234.60239 , 46.56116 , 4.30791 , 0.00000 , 15.64016 , 1.33611 , 3.00000 , 0.82194 , 9.88649
21155 , 530491 , 163.00000 , 4.83455 , 0.67040 , 13.47167 , 16.29762 , 244.46430 , 77.17860 , 6.73584 , 0.00000 , 16.29762 , 5.23381 , 3.00000 , 0.88533 , 15.85387
21156 , 602060 , 346.00000 , 4.50176 , 0.48296 , 8.86767 , 8.29636 , 124.44542 , 10.78197 , 4.43384 , 0.00000 , 8.29636 , 6.11496 , 3.00000 , 0.91483 , 18.71260
21157 , 833188 , 196.00000 , 2.31154 , 0.60374 , 12.04122 , 18.39292 , 275.89383 , 55.70242 , 6.02061 , 0.00000 , 18.39292 , 2.13416 , 3.00000 , 0.88466 , 21.72549
21158 , 319987 , 106.00000 , 3.17311 , 0.80180 , 12.13175 , 12.14978 , 182.24664 , 12.96511 , 6.06588 , 0.00000 , 12.14978 , 5.54489 , 3.00000 , 0.91071 , 21.03573
21159 , 18244 , 157.00000 , 1.35629 , 0.83790 , 10.89583 , 17.54515 , 263.17724 , 31.46105 , 5.44791 , 0.00000 , 17.54515 , 3.46136 , 3.00000 , 0.98616 , 16.35564
21160 , 836052 , 24.00000 , 2.46675 , 0.40889 , 9.25175 , 6.77153 , 101.57301 , 69.29219 , 4.62587 , 0.00000 , 6.77153 , 1.53044 , 4.00000 , 0.98950 , 19.83442
21161 , 948265 , 307.00000 , 2.25231 , 0.92856 , 9.32911 , 14.22340 , 213.35094 , 40.66384 , 4.66455 , 0.00000 , 14.22340 , 1.21924 , 4.00000 , 0.90791 , 5.88074
21162 , 283685 , 86.00000 , 2.93738 , 0.25556 , 11.20421 , 12.87194 , 193.07904 , 74.80219 , 5.60210 , 0.00000 , 12.87194 , 0.20791 , 4.00000 , 0.90780 , 16.88899
21163 , 849942 , 45.00000 , 4.80142 , 0.71473 , 9.87101 , 9.18575 , 137.78625 , 32.36146 , 4.93550 , 0.00000 , 9.18575 , 0.73009 , 4.00000 , 0.96316 , 12.78899
21164 , 518107 , 241.00000 , 2.11284 , 0.75938 , 9.66493 , 16.11742 , 241.76132 , 84.23521 , 4.83246 , 0.00000 , 16.11742 , 6.04076 , 4.00000 , 0.89889 , 20.55835
21165 , 985803 , 108.00000 , 3.39461 , 0.55281 , 14.53101 , 16.37349 , 245.60237 , 34.94008 , 7.26550 , 0.00000 , 16.37349 , 5.15841 , 4.00000 , 0.98427 , 23.01007
21166 , 883827 , 39.00000 , 1.69215 , 0.48244 , 13.62927 , 10.59369 , 158.90532 , 23.41705 , 6.81463 , 0.00000 , 10.59369 , 5.94547 , 4.00000 , 0.92696 , 13.13891
21167 , 235091 , 203.00000 , 3.08644 , 0.74567 , 12.76190 , 14.76705 , 221.50574 , 51.37064 , 6.38095 , 0.00000 , 14.76705 , 4.24044 , 4.00000 , 0.86516 , 20.86136
21168 , 428686 , 277.00000 , 4.49594 , 0.36584 , 12.81537 , 17.33311 , 259.99667 , 3.31696 , 6.40769 , 0.00000 , 17.33311 , 0.37422 , 4.00000 , 0.98679 , 14.53021
21169 , 102977 , 36.00000 , 1.19860 , 0.55537 , 8.70781 , 9.04701 , 135.70508 , 30.69636 , 4.35390 , 0.00000 , 9.04701 , 1.07486 , 4.00000 , 0.92151 , 16.45534
21170 , 701464 , 306.00000 , 3.25520 , 0.46805 , 12.35724 , 7.11903 , 106.78539 , 44.24668 , 6.17862 , 0.00000 , 7.11903 , 4.70619 , 4.00000 , 0.96521 , 13.81739
21171 , 102933 , 260.00000 , 3.38362 , 0.34278 , 8.89675 , 14.09911 , 211.48668 , 90.39736 , 4.44838 , 0.00000 , 14.09911 , 2.30141 , 4.00000 , 0.88628 , 14.52972
21172 , 919121 , 68.00000 , 1.15999 , 0.71115 , 11.49218 , 11.77147 , 176.57200 , 70.85134 , 5.74609 , 0.00000 , 11.77147 , 0.72170 , 4.00000 , 0.88770 , 19.93737
21173 , 695104 , 99.00000 , 1.33603 , 0.80908 , 13.42120 , 9.02572 , 135.38575 , 54.16789 , 6.71060 , 0.00000 , 9.02572 , 4.42076 , 4.00000 , 0.82579 , 11.55822
21174 , 737472 , 177.00000 , 2.89936 , 0.78613 , 10.24816 , 11.27644 , 169.14666 , 78.65594 , 5.12408 , 0.00000 , 11.27644 , 4.61592 , 4.00000 , 0.82382 , 15.17259
21175 , 600375 , 134.00000 , 3.54023 , 0.48835 , 11.02151 , 14.70444 , 220.56658 , 52.90754 , 5.51076 , 0.00000 , 14.70444 , 5.17568 , 4.00000 , 0.90433 , 14.46224
21176 , 689575 , 318.00000 , 2.91515 , 0.73102 , 10.55408 , 9.41870 , 141.28054 , 52.02896 , 5.27704 , 0.00000 , 9.41870 , 2.50382 , 4.00000 , 0.88532 , 21.50176
21177 , 744964 , 220.00000 , 1.40430 , 0.98542 , 9.96841 , 15.94357 , 239.15353 , 76.73024 , 4.98420 , 0.00000 , 15.94357 , 1.63129 , 4.00000 , 0.94782 , 15.76351
21178 , 422197 , 164.00000 , 4.73897 , 0.26311 , 8.46594 , 18.72551 , 280.88272 , 97.90821 , 4.23297 , 0.00000 , 18.72551 , 4.36682 , 4.00000 , 0.95988 , 7.73092
21179 , 391441 , 249.00000 , 2.90113 , 0.25862 , 7.31644 , 14.90200 , 223.52994 , 80.88274 , 3.65822 , 0.00000 , 14.90200 , 0.33093 , 4.00000 , 0.83737 , 17.81982
21180 , 937187 , 244.00000 , 4.81166 , 0.27078 , 9.54880 , 17.07397 , 256.10955 , 16.36511 , 4.77440 , 0.00000 , 17.07397 , 3.98849 , 5.00000 , 0.96041 , 20.51126
21181 , 654371 , 201.00000 , 3.61793 , 0.85468 , 8.33496 , 15.43054 , 231.45806 , 85.41010 , 4.16748 , 0.00000 , 15.43054 , 1.17087 , 5.00000 , 0.82997 , 22.85138
21182 , 833286 , 185.00000 , 3.26763 , 0.26263 , 13.96126 , 12.43461 , 186.51914 , 3.53790 , 6.98063 , 0.00000 , 12.43461 , 1.65355 , 5.00000 , 0.86728 , 9.60020
21183 , 351942 , 48.00000 , 1.52862 , 0.71380 , 9.41756 , 18.12544 , 271.88161 , 44.70521 , 4.70878 , 0.00000 , 18.12544 , 1.19609 , 5.00000 , 0.96131 , 16.56165
21184 , 981870 , 347.00000 , 4.06890 , 0.74635 , 10.13462 , 6.87554 , 103.13315 , 40.90810 , 5.06731 , 0.00000 , 6.87554 , 2.62027 , 5.00000 , 0.87649 , 17.33796
21185 , 142112 , 115.00000 , 3.93365 , 0.86379 , 12.57503 , 12.33489 , 185.02333 , 62.72474 , 6.28752 , 0.00000 , 12.33489 , 1.81608 , 5.00000 , 0.95634 , 19.48104
21186 , 620271 , 106.00000 , 1.93775 , 0.59110 , 10.32425 , 14.93479 , 224.02180 , 52.20432 , 5.16213 , 0.00000 , 14.93479 , 5.28425 , 5.00000 , 0.82820 , 7.35506
21187 , 528617 , 153.00000 , 2.34648 , 0.42257 , 9.10083 , 18.39196 , 275.87937 , 72.39756 , 4.55041 , 0.00000 , 18.39196 , 4.50119 , 5.00000 , 0.87735 , 22.88360
21188 , 238085 , 156.00000 , 3.38515 , 0.82516 , 8.50869 , 16.47828 , 247.17418 , 33.75050 , 4.25435 , 0.00000 , 16.47828 , 2.17265 , 5.00000 , 0.93921 , 11.14843
21189 , 884210 , 157.00000 , 3.03827 , 0.34937 , 11.91678 , 17.00393 , 255.05901 , 78.77198 , 5.95839 , 0.00000 , 17.00393 , 4.23060 , 5.00000 , 0.93164 , 4.52556
21190 , 630333 , 209.00000 , 4.40886 , 0.27101 , 8.27375 , 7.52784 , 112.91757 , 55.26344 , 4.13687 , 0.00000 , 7.52784 , 4.19559 , 5.00000 , 0.84420 , 14.39851
21191 , 173482 , 189.00000 , 2.01226 , 0.38832 , 9.34789 , 10.06635 , 150.99521 , 29.50637 , 4.67394 , 0.00000 , 10.06635 , 3.01820 , 5.00000 , 0.90161 , 15.38734
21192 , 957917 , 326.00000 , 3.62318 , 0.38466 , 10.55184 , 7.28238 , 109.23574 , 90.54952 , 5.27592 , 0.00000 , 7.28238 , 3.94721 , 5.00000 , 0.81728 , 16.11248
21193 , 188994 , 183.00000 , 3.67520 , 0.56892 , 13.74535 , 6.81373 , 102.20597 , 63.91629 , 6.87267 , 0.00000 , 6.81373 , 5.72480 , 5.00000 , 0.83822 , 11.05604
21194 , 669702 , 284.00000 , 3.60882 , 0.59958 , 7.38723 , 16.42513 , 246.37702 , 40.62529 , 3.69361 , 0.00000 , 16.42513 , 1.68545 , 5.00000 , 0.84744 , 25.42313
21195 , 463671 , 117.00000 , 4.20991 , 0.45884 , 9.91314 , 12.69128 , 190.36917 , 30.86732 , 4.95657 , 0.00000 , 12.69128 , 2.43170 , 5.00000 , 0.93898 , 18.83496
21196 , 227032 , 95.00000 , 1.16776 , 0.59076 , 8.92355 , 15.76897 , 236.53456 , 67.63280 , 4.46178 , 0.00000 , 15.76897 , 5.54524 , 5.00000 , 0.85512 , 20.59177
21197 , 802917 , 367.00000 , 2.67425 , 0.62878 , 8.12798 , 6.93066 , 103.95985 , 77.53666 , 4.06399 , 0.00000 , 6.93066 , 4.39736 , 5.00000 , 0.85380 , 14.12835
21198 , 19505 , 239.00000 , 3.67000 , 0.80923 , 11.33747 , 10.30563 , 154.58449 , 81.58024 , 5.66874 , 0.00000 , 10.30563 , 4.43699 , 5.00000 , 0.98877 , 21.64294
21199 , 48878 , 125.00000 , 2.28756 , 0.34502 , 9.66109 , 15.69292 , 235.39380 , 97.72575 , 4.83055 , 0.00000 , 15.69292 , 0.17252 , 5.00000 , 0.83119 , 20.64163
21200 , 213528 , 32.00000 , 2.27537 , 0.45122 , 9.27763 , 10.76144 , 161.42155 , 42.19708 , 2.78329 , 0.00000 , 10.76144 , 3.12719 , 1.00000 , 0.86607 , 10.81371
21201 , 636597 , 108.00000 , 1.65378 , 0.80361 , 10.23062 , 14.40219 , 216.03280 , 22.55987 , 3.06919 , 0.00000 , 14.40219 , 4.07210 , 1.00000 , 0.98397 , 24.60526
21202 , 41388 , 281.00000 , 2.36269 , 0.47058 , 13.35208 , 15.60779 , 234.11683 , 1.53209 , 4.00562 , 0.00000 , 15.60779 , 2.48750 , 1.00000 , 0.90787 , 14.74635
21203 , 463184 , 74.00000 , 3.21421 , 0.91199 , 9.44532 , 17.28826 , 259.32396 , 36.08617 , 2.83360 , 0.00000 , 17.28826 , 2.77162 , 1.00000 , 0.82967 , 22.46023
21204 , 678783 , 105.00000 , 2.70283 , 0.81411 , 9.61515 , 12.57041 , 188.55615 , 40.88260 , 2.88454 , 0.00000 , 12.57041 , 6.13239 , 1.00000 , 0.82544 , 13.58547
21205 , 63361 , 287.00000 , 4.98475 , 0.81936 , 6.08460 , 7.85481 , 117.82219 , 71.79202 , 1.82538 , 0.00000 , 7.85481 , 3.86142 , 1.00000 , 0.96285 , 20.30057
21206 , 132682 , 256.00000 , 3.41530 , 0.87798 , 10.00485 , 16.59048 , 248.85719 , 52.03785 , 3.00146 , 0.00000 , 16.59048 , 2.78998 , 1.00000 , 0.88889 , 14.21649
21207 , 760001 , 229.00000 , 4.10109 , 0.70159 , 9.94458 , 11.44031 , 171.60467 , 20.14599 , 2.98338 , 0.00000 , 11.44031 , 1.40081 , 1.00000 , 0.89684 , 12.94331
21208 , 674746 , 161.00000 , 4.41469 , 0.84041 , 9.85074 , 14.38566 , 215.78491 , 45.72636 , 2.95522 , 0.00000 , 14.38566 , 3.10881 , 1.00000 , 0.89904 , 22.24125
21209 , 796879 , 123.00000 , 2.70916 , 0.90766 , 14.11130 , 10.83428 , 162.51415 , 75.53772 , 4.23339 , 0.00000 , 10.83428 , 3.02684 , 1.00000 , 0.88676 , 11.31024
21210 , 558502 , 150.00000 , 4.05997 , 0.86615 , 10.97878 , 15.55435 , 233.31523 , 27.47237 , 3.29363 , 0.00000 , 15.55435 , 0.80728 , 1.00000 , 0.90358 , 15.10392
21211 , 871182 , 206.00000 , 4.72020 , 0.43312 , 8.72710 , 19.91845 , 298.77672 , 33.08966 , 2.61813 , 0.00000 , 19.91845 , 2.99027 , 1.00000 , 0.96698 , 25.88377
21212 , 421116 , 389.00000 , 2.42786 , 0.90149 , 8.71891 , 7.29497 , 109.42449 , 50.13522 , 2.61567 , 0.00000 , 7.29497 , 2.94448 , 1.00000 , 0.85054 , 9.15177
21213 , 943689 , 330.00000 , 4.06013 , 0.47662 , 10.73251 , 7.42955 , 111.44319 , 40.81749 , 3.21975 , 0.00000 , 7.42955 , 5.51554 , 1.00000 , 0.83341 , 15.74818
21214 , 169319 , 233.00000 , 1.73457 , 0.86971 , 10.98125 , 19.39897 , 290.98450 , 26.24791 , 3.29438 , 0.00000 , 19.39897 , 3.83581 , 1.00000 , 0.94767 , 15.75903
21215 , 449199 , 318.00000 , 3.68254 , 0.91277 , 14.25083 , 12.81038 , 192.15570 , 22.28655 , 4.27525 , 0.00000 , 12.81038 , 0.02104 , 1.00000 , 0.95742 , 19.02399
21216 , 255049 , 117.00000 , 3.67422 , 0.72254 , 13.24958 , 17.34162 , 260.12427 , 34.26271 , 3.97488 , 0.00000 , 17.34162 , 3.99009 , 1.00000 , 0.90272 , 17.20988
21217 , 128660 , 295.00000 , 3.12585 , 0.33212 , 9.81752 , 15.62179 , 234.32692 , 41.98698 , 2.94526 , 0.00000 , 15.62179 , 1.04984 , 1.00000 , 0.88173 , 10.67814
21218 , 158919 , 293.00000 , 4.56837 , 0.95489 , 9.09427 , 6.79425 , 101.91375 , 24.21021 , 2.72828 , 0.00000 , 6.79425 , 0.52162 , 1.00000 , 0.85808 , 13.88799
21219 , 373696 , 100.00000 , 4.25092 , 0.26289 , 12.53290 , 10.14289 , 152.14332 , 75.00619 , 3.75987 , 0.00000 , 10.14289 , 2.31873 , 1.00000 , 0.81817 , 13.38448
21220 , 106538 , 187.00000 , 2.06607 , 0.26943 , 12.30131 , 18.22214 , 273.33207 , 16.51904 , 3.69039 , 0.00000 , 18.22214 , 2.21121 , 2.00000 , 0.84962 , 14.73741
21221 , 451188 , 79.00000 , 3.19952 , 0.44464 , 12.38516 , 13.93914 , 209.08717 , 98.21650 , 3.71555 , 0.00000 , 13.93914 , 2.56339 , 2.00000 , 0.84569 , 22.12181
21222 , 447460 , 112.00000 , 3.66742 , 0.38670 , 9.82537 , 18.46773 , 277.01592 , 28.91367 , 2.94761 , 0.00000 , 18.46773 , 1.71548 , 2.00000 , 0.94265 , 17.54059
21223 , 481328 , 80.00000 , 2.57212 , 0.27538 , 12.01729 , 11.13183 , 166.97748 , 2.99788 , 3.60519 , 0.00000 , 11.13183 , 2.23938 , 2.00000 , 0.93990 , 13.09459
21224 , 304312 , 335.00000 , 3.62961 , 0.55394 , 10.26958 , 12.04882 , 180.73236 , 28.41571 , 3.08087 , 0.00000 , 12.04882 , 3.19304 , 2.00000 , 0.87077 , 15.41986
21225 , 125977 , 191.00000 , 4.26374 , 0.74732 , 8.38934 , 14.68715 , 220.30727 , 4.02956 , 2.51680 , 0.00000 , 14.68715 , 4.86667 , 2.00000 , 0.89433 , 23.08256
21226 , 421223 , 173.00000 , 2.18348 , 0.84078 , 11.83138 , 19.63464 , 294.51967 , 40.25505 , 3.54941 , 0.00000 , 19.63464 , 5.20930 , 2.00000 , 0.89672 , 22.87132
21227 , 745533 , 40.00000 , 1.69117 , 0.68530 , 10.09523 , 13.17606 , 197.64083 , 9.27644 , 3.02857 , 0.00000 , 13.17606 , 1.75898 , 2.00000 , 0.83922 , 16.70643
21228 , 428136 , 141.00000 , 1.16662 , 0.49736 , 9.43736 , 10.81023 , 162.15338 , 92.22686 , 2.83121 , 0.00000 , 10.81023 , 4.91394 , 2.00000 , 0.85130 , 19.68992
21229 , 83159 , 100.00000 , 3.65030 , 0.45322 , 4.43306 , 13.25902 , 198.88523 , 77.67335 , 1.32992 , 0.00000 , 13.25902 , 1.10500 , 2.00000 , 0.84013 , 20.64372
21230 , 810785 , 251.00000 , 3.12056 , 0.78024 , 7.76626 , 11.93741 , 179.06121 , 80.73884 , 2.32988 , 0.00000 , 11.93741 , 3.05089 , 2.00000 , 0.85558 , 20.81185
21231 , 445507 , 47.00000 , 1.09842 , 0.84295 , 14.67331 , 11.59338 , 173.90066 , 19.20867 , 4.40199 , 0.00000 , 11.59338 , 2.52543 , 2.00000 , 0.93933 , 22.22407
21232 , 245390 , 187.00000 , 2.68895 , 0.34168 , 10.07470 , 7.26117 , 108.91748 , 78.81609 , 3.02241 , 0.00000 , 7.26117 , 2.19127 , 2.00000 , 0.83631 , 18.89785
21233 , 330999 , 250.00000 , 2.26755 , 0.51852 , 11.81569 , 16.30862 , 244.62924 , 59.21572 , 3.54471 , 0.00000 , 16.30862 , 0.23269 , 2.00000 , 0.83957 , 15.13626
21234 , 208495 , 267.00000 , 4.66792 , 0.72340 , 13.12385 , 15.60999 , 234.14989 , 38.36743 , 3.93716 , 0.00000 , 15.60999 , 1.15310 , 2.00000 , 0.96279 , 18.38854
21235 , 37610 , 310.00000 , 2.62927 , 0.34758 , 9.88223 , 12.19338 , 182.90068 , 15.27442 , 2.96467 , 0.00000 , 12.19338 , 2.52985 , 2.00000 , 0.83637 , 18.23393
21236 , 123320 , 329.00000 , 4.27114 , 0.65133 , 10.49251 , 7.18171 , 107.72559 , 54.53581 , 3.14775 , 0.00000 , 7.18171 , 1.54950 , 2.00000 , 0.81256 , 16.10554
21237 , 467691 , 74.00000 , 1.42598 , 0.58246 , 12.17387 , 17.45485 , 261.82275 , 29.23046 , 3.65216 , 0.00000 , 17.45485 , 4.80996 , 2.00000 , 0.83571 , 13.41871
21238 , 980184 , 226.00000 , 4.40553 , 0.57365 , 13.86397 , 19.83388 , 297.50823 , 3.41550 , 4.15919 , 0.00000 , 19.83388 , 0.18336 , 2.00000 , 0.84719 , 24.64358
21239 , 101077 , 38.00000 , 4.16423 , 0.35203 , 9.09382 , 12.12748 , 181.91216 , 37.58455 , 2.72815 , 0.00000 , 12.12748 , 0.34256 , 2.00000 , 0.82621 , 23.03547
21240 , 202198 , 200.00000 , 2.33640 , 0.57689 , 9.72748 , 13.61266 , 204.18989 , 51.72447 , 2.91824 , 0.00000 , 13.61266 , 5.63845 , 3.00000 , 0.91692 , 15.87760
21241 , 571789 , 36.00000 , 3.33934 , 0.26782 , 11.37772 , 6.90240 , 103.53598 , 82.47924 , 3.41331 , 0.00000 , 6.90240 , 1.00738 , 3.00000 , 0.83265 , 22.24207
21242 , 129908 , 323.00000 , 2.70391 , 0.59642 , 11.08925 , 7.69420 , 115.41293 , 6.36159 , 3.32677 , 0.00000 , 7.69420 , 3.50102 , 3.00000 , 0.81416 , 12.04515
21243 , 434529 , 76.00000 , 1.24474 , 0.82581 , 10.56190 , 12.05818 , 180.87271 , 39.30493 , 3.16857 , 0.00000 , 12.05818 , 3.33569 , 3.00000 , 0.89642 , 15.83458
21244 , 848864 , 264.00000 , 3.04405 , 0.43671 , 8.52143 , 12.48283 , 187.24244 , 21.83757 , 2.55643 , 0.00000 , 12.48283 , 5.98851 , 3.00000 , 0.90837 , 18.39025
21245 , 594926 , 66.00000 , 1.40055 , 0.75687 , 8.68354 , 7.08727 , 106.30903 , 44.79392 , 2.60506 , 0.00000 , 7.08727 , 2.91461 , 3.00000 , 0.83604 , 18.10330
21246 , 170159 , 315.00000 , 3.23544 , 0.53010 , 12.29048 , 6.70123 , 100.51851 , 98.65146 , 3.68714 , 0.00000 , 6.70123 , 2.87659 , 3.00000 , 0.82722 , 21.26191
21247 , 408852 , 145.00000 , 1.28347 , 0.86425 , 9.93532 , 14.02037 , 210.30558 , 37.01450 , 2.98059 , 0.00000 , 14.02037 , 1.55245 , 3.00000 , 0.84576 , 16.78319
21248 , 743451 , 235.00000 , 3.96221 , 0.69840 , 14.10000 , 10.66809 , 160.02132 , 38.12733 , 4.23000 , 0.00000 , 10.66809 , 2.96052 , 3.00000 , 0.92239 , 7.27498
21249 , 677366 , 341.00000 , 1.50591 , 0.75907 , 8.20920 , 7.71712 , 115.75686 , 68.76230 , 2.46276 , 0.00000 , 7.71712 , 1.35203 , 3.00000 , 0.93150 , 15.75078
21250 , 822657 , 321.00000 , 2.49883 , 0.53015 , 9.11244 , 8.40610 , 126.09145 , 70.03337 , 2.73373 , 0.00000 , 8.40610 , 0.81729 , 3.00000 , 0.98415 , 21.37968
21251 , 978333 , 65.00000 , 2.77343 , 0.38200 , 9.09590 , 7.70719 , 115.60786 , 59.97761 , 2.72877 , 0.00000 , 7.70719 , 5.58697 , 3.00000 , 0.96266 , 9.18017
21252 , 604283 , 38.00000 , 2.29452 , 0.46246 , 9.67722 , 18.32610 , 274.89146 , 82.12038 , 2.90316 , 0.00000 , 18.32610 , 5.36861 , 3.00000 , 0.82602 , 12.65724
21253 , 234447 , 263.00000 , 4.20087 , 0.71643 , 8.01322 , 7.60052 , 114.00773 , 78.52334 , 2.40397 , 0.00000 , 7.60052 , 6.16672 , 3.00000 , 0.91548 , 15.90514
21254 , 351536 , 209.00000 , 2.46679 , 0.96580 , 6.08310 , 13.68758 , 205.31363 , 85.50862 , 1.82493 , 0.00000 , 13.68758 , 4.73573 , 3.00000 , 0.96301 , 9.23205
21255 , 509281 , 82.00000 , 3.30946 , 0.94264 , 14.35412 , 11.62805 , 174.42076 , 98.22473 , 4.30624 , 0.00000 , 11.62805 , 4.18114 , 3.00000 , 0.88885 , 16.41202
21256 , 636575 , 105.00000 , 4.44042 , 0.40709 , 9.77463 , 15.21647 , 228.24699 , 79.63171 , 2.93239 , 0.00000 , 15.21647 , 3.59921 , 3.00000 , 0.91621 , 16.17177
21257 , 456728 , 74.00000 , 2.67765 , 0.28566 , 10.74740 , 16.26558 , 243.98374 , 70.00715 , 3.22422 , 0.00000 , 16.26558 , 5.05137 , 3.00000 , 0.84067 , 13.38378
21258 , 103680 , 305.00000 , 2.78686 , 0.47807 , 9.72526 , 11.23866 , 168.57985 , 14.04257 , 2.91758 , 0.00000 , 11.23866 , 0.79640 , 3.00000 , 0.89303 , 13.19871
21259 , 372324 , 121.00000 , 2.18531 , 0.36408 , 5.84782 , 19.67415 , 295.11219 , 88.25679 , 1.75434 , 0.00000 , 19.67415 , 5.61372 , 3.00000 , 0.95138 , 18.68537
