#sim_number,id,t_peak,amp_scale,P,new_length,offset,a_qpp,B,t_e,phi,sn,r,sn_red,C,D
26560,301068,328.0,10.25327,6.929880000000001,103.94823000000001,40.143359999999994,0.0,0.0,34.649409999999996,5.56693,4.0,0.92973,17.062620000000003,4.21972,0.43406000000000006
26561,941257,56.0,8.922419999999999,19.11521,286.72815,88.57621999999999,0.0,0.0,95.57605,0.07472999999999999,4.0,0.91891,21.29535,2.3266,0.8508100000000001
26562,239437,144.0,8.53988,9.12399,136.85978,2.8908400000000003,0.0,0.0,45.61993,2.92298,4.0,0.81912,12.39001,3.70135,0.42106000000000005
26563,50789,58.0,10.49005,11.95305,179.29574,5.51809,0.0,0.0,59.76525,4.7056,4.0,0.85582,19.03895,2.51169,0.43928
26564,211794,176.0,9.71274,10.63453,159.51788,61.79346999999999,0.0,0.0,53.172630000000005,2.88414,4.0,0.86535,17.98554,4.02416,0.31992
26565,41527,277.0,9.94939,15.395620000000001,230.93431,15.3186,0.0,0.0,76.9781,2.18587,4.0,0.9337,17.971629999999998,2.69915,0.3866
26566,83979,217.0,9.39175,16.79747,251.96199,71.5227,0.0,0.0,83.98733,5.14584,4.0,0.84734,11.335410000000001,3.0173099999999997,0.5162399999999999
26567,791522,339.0,12.98294,10.098469999999999,151.47701,69.9931,0.0,0.0,50.492340000000006,4.70984,4.0,0.8615799999999999,19.48425,3.8091699999999995,0.40521
26568,570675,265.0,12.65853,15.41961,231.29417999999998,47.06425,0.0,0.0,77.09806,5.6769,4.0,0.92481,20.26599,1.08701,0.5634600000000001
26569,748272,125.0,9.86464,15.002320000000001,225.03482999999997,90.84535,0.0,0.0,75.01161,1.19715,4.0,0.81277,15.42634,3.51807,0.90417
26570,152525,192.0,11.01706,14.69754,220.46305,86.04334,0.0,0.0,73.48768000000001,0.68794,4.0,0.81816,14.62809,4.7518,0.9727
26571,916419,280.0,9.08683,12.1535,182.30254,80.7421,0.0,0.0,60.767509999999994,1.9349900000000002,4.0,0.9188799999999999,22.40179,3.83275,0.38743
26572,570106,172.0,9.96513,19.632479999999997,294.48726,21.177979999999998,0.0,0.0,98.16242,2.9075599999999997,4.0,0.9119200000000001,20.30211,1.26045,0.62879
26573,434811,264.0,14.414639999999999,17.289379999999998,259.34067000000005,42.56926,0.0,0.0,86.44689,3.5269,4.0,0.97306,27.4721,3.8602800000000004,0.4107
26574,166559,149.0,7.8423,9.4324,141.48604,29.32521,0.0,0.0,47.162009999999995,4.04651,4.0,0.97857,16.88648,1.29295,0.965
26575,418563,245.0,11.61927,18.12535,271.8802,45.17468,0.0,0.0,90.62673000000001,3.23125,4.0,0.8970299999999999,21.41442,1.36057,0.32861999999999997
26576,201647,140.0,11.59873,18.85481,282.82212000000004,94.80641,0.0,0.0,94.27404,2.24284,4.0,0.8539700000000001,22.672220000000003,3.3702099999999997,0.56817
26577,129052,323.0,7.579739999999999,10.003789999999999,150.05684,37.166270000000004,0.0,0.0,50.01895,3.7742400000000003,4.0,0.9646,5.3493,4.727580000000001,0.64441
26578,340702,148.0,10.80252,14.240570000000002,213.60855,38.15182,0.0,0.0,71.20285,1.26641,4.0,0.93014,10.63508,1.79245,0.40115
26579,446036,81.0,9.400960000000001,10.601510000000001,159.02263,96.0333,0.0,0.0,53.007540000000006,3.10817,4.0,0.91646,21.882270000000002,3.57724,0.48168999999999995
26580,606571,80.0,10.14836,14.052179999999998,210.78274,59.497930000000004,0.0,0.0,70.26091,0.00207,4.0,0.88254,17.13682,1.9705700000000002,0.27302
26581,877086,270.0,11.47109,11.03732,165.55975,67.02719,0.0,0.0,55.186580000000006,2.57943,4.0,0.91219,16.29089,2.1511,0.429
26582,29553,67.0,14.82129,16.79983,251.99738,21.60073,0.0,0.0,83.99913000000001,5.24636,4.0,0.83511,6.652639999999999,1.55813,0.52791
26583,982910,172.0,12.32583,14.839020000000001,222.58532999999997,78.14407,0.0,0.0,74.19511,5.2355,4.0,0.9672700000000001,10.46539,4.7664599999999995,0.28415999999999997
26584,495608,78.0,9.86871,15.3362,230.04305,15.75226,0.0,0.0,76.68101999999999,6.1086599999999995,4.0,0.94721,13.323720000000002,2.20688,0.95357
26585,652887,40.0,9.7565,11.06241,165.9361,8.03326,0.0,0.0,55.31203000000001,1.00514,4.0,0.8136899999999999,19.70149,3.5260599999999998,0.4949
26586,178183,318.0,8.67659,9.64937,144.7406,48.055609999999994,0.0,0.0,48.24687,3.4664900000000003,4.0,0.9523299999999999,15.24438,2.2580400000000003,0.71202
26587,580442,177.0,10.32907,8.63643,129.54646,86.30708,0.0,0.0,43.18215,4.16162,4.0,0.8311700000000001,16.93838,2.0200299999999998,0.79577
26588,825698,253.0,10.08031,16.819760000000002,252.29641,29.957240000000002,0.0,0.0,84.0988,6.25552,4.0,0.9855700000000001,8.61583,1.09513,0.61938
26589,3030,285.0,10.51933,6.68147,100.22203,66.8098,0.0,0.0,33.407340000000005,0.60763,4.0,0.8596600000000001,20.4279,4.88026,0.33695
26590,556470,232.0,9.870289999999999,9.260580000000001,138.90877,24.04344,0.0,0.0,46.30292,3.57136,4.0,0.9888399999999999,11.21469,3.8603199999999998,0.56563
26591,639527,198.0,8.51472,13.60375,204.05622,77.69228000000001,0.0,0.0,68.01874000000001,2.64771,4.0,0.88697,14.07441,4.55853,0.76561
26592,878033,303.0,10.977960000000001,8.25527,123.82898999999999,70.44125,0.0,0.0,41.27633,1.22645,4.0,0.95831,15.05284,1.22183,0.82545
26593,244442,342.0,11.92282,8.037360000000001,120.56035,59.51108000000001,0.0,0.0,40.18678,3.26615,4.0,0.92868,16.1874,2.77133,0.45916999999999997
26594,762531,112.0,10.31805,16.324270000000002,244.86402999999999,33.617940000000004,0.0,0.0,81.62134,4.24595,4.0,0.8369700000000001,19.29117,3.39554,0.9973
26595,354733,70.0,9.734539999999999,17.07696,256.15445,3.4108099999999997,0.0,0.0,85.38481999999999,5.78144,4.0,0.9224399999999999,18.76501,3.8797800000000002,0.45013000000000003
26596,558337,61.0,9.06654,16.61947,249.29206000000002,2.31639,0.0,0.0,83.09735,3.39626,4.0,0.91619,14.943079999999998,4.931430000000001,0.9711299999999999
26597,200478,249.0,11.79417,15.2108,228.162,93.15159,0.0,0.0,76.054,4.49645,4.0,0.97821,15.92154,4.0133,0.9589700000000001
26598,441527,89.0,8.41107,18.04516,270.67741,61.065569999999994,0.0,0.0,90.2258,4.8152099999999995,4.0,0.906,28.79085,1.2765,0.50189
26599,6718,249.0,7.2209699999999994,9.013819999999999,135.20731,94.51546,0.0,0.0,45.0691,4.82061,4.0,0.9121,18.20194,4.92625,0.83329
26600,923457,95.0,10.1196,11.07013,166.05198000000001,90.99296,0.0,0.0,55.35066,3.11685,4.0,0.93437,12.68009,3.07852,0.8884799999999999
26601,213549,274.0,12.16442,13.70318,205.54776999999999,38.8017,0.0,0.0,68.51592,5.7477800000000006,4.0,0.8114899999999999,28.30019,3.2053700000000003,0.29339
26602,769279,64.0,7.00586,14.863679999999999,222.95517999999998,60.60921,0.0,0.0,74.31839000000001,4.1929,4.0,0.84698,7.11096,2.6658,0.45828
26603,753579,97.0,6.37775,10.264289999999999,153.96438999999998,25.38595,0.0,0.0,51.321459999999995,5.78172,4.0,0.95516,16.3572,2.80499,0.46153999999999995
26604,184942,182.0,12.3892,15.964310000000001,239.46464,16.84926,0.0,0.0,79.82155,3.37335,4.0,0.91469,10.23231,1.43012,0.9268700000000001
26605,400512,116.0,9.85176,16.81338,252.20075,13.24284,0.0,0.0,84.06692,0.67983,4.0,0.87875,9.4051,1.9345599999999998,0.8613700000000001
26606,255762,153.0,11.73958,18.80016,282.00236,76.24095,0.0,0.0,94.00079000000001,2.41067,4.0,0.8712799999999999,21.32462,4.2849900000000005,0.32322
26607,568695,233.0,9.31085,16.98276,254.74138,37.03465,0.0,0.0,84.91379,4.06374,4.0,0.92081,15.745870000000002,2.68351,0.49062
26608,929432,293.0,13.820979999999999,8.606819999999999,129.10234,36.125170000000004,0.0,0.0,43.03411,4.23484,4.0,0.9062,16.05506,2.0024599999999997,0.47163
26609,614682,247.0,10.46823,12.7014,190.52093,65.1777,0.0,0.0,63.506980000000006,4.93478,4.0,0.81161,22.68788,1.87875,0.38816
26610,548146,177.0,10.33212,18.195120000000003,272.92676,46.6385,0.0,0.0,90.97559,6.05565,4.0,0.9845700000000001,11.53031,4.4689,0.84706
26611,806131,283.0,8.319930000000001,9.792110000000001,146.88165,27.06046,0.0,0.0,48.96055,3.91983,4.0,0.9459200000000001,18.94305,1.78148,0.8404799999999999
26612,907985,103.0,11.50163,19.99509,299.92629,78.71424,0.0,0.0,99.97543,3.63165,4.0,0.8231,14.881260000000001,2.7187,0.66217
26613,568852,184.0,8.73427,18.023239999999998,270.3486,66.18775,0.0,0.0,90.1162,1.37962,4.0,0.86308,16.06546,4.94894,0.5391199999999999
26614,318634,196.0,9.89804,19.01763,285.26452,27.56375,0.0,0.0,95.08816999999999,2.29077,4.0,0.9343100000000001,15.38396,2.0274400000000004,0.59125
26615,542249,90.0,11.41954,13.628929999999999,204.43401,62.17549,0.0,0.0,68.14466999999999,1.6341,4.0,0.92958,15.36754,1.0798,0.40003
26616,884579,208.0,10.66261,14.41322,216.19826,53.88012,0.0,0.0,72.06609,1.8321900000000002,4.0,0.9375399999999999,21.07506,2.81354,0.70652
26617,586695,175.0,11.83838,13.354820000000002,200.3223,15.236670000000002,0.0,0.0,66.7741,2.90162,4.0,0.9103,18.59374,1.62325,0.38874000000000003
26618,756733,163.0,10.87893,18.41648,276.24721,8.64706,0.0,0.0,92.0824,1.6830200000000002,4.0,0.85108,16.3479,3.98901,0.65582
26619,194093,126.0,15.807179999999999,13.227529999999998,198.41293000000002,5.6452800000000005,0.0,0.0,66.13764,5.96468,4.0,0.8372200000000001,12.47064,4.86498,0.93853
26620,85835,261.0,8.1997,18.03148,270.47221,55.244719999999994,0.0,0.0,90.1574,3.04391,4.0,0.9013200000000001,19.925620000000002,4.03385,0.5950300000000001
26621,800713,306.0,10.006730000000001,9.089780000000001,136.34666,39.08555,0.0,0.0,45.448890000000006,0.9239,4.0,0.8612299999999999,7.1444399999999995,1.9488299999999998,0.88274
26622,137298,198.0,9.60717,14.21335,213.20031,60.363780000000006,0.0,0.0,71.06676999999999,1.44727,4.0,0.91456,13.8223,1.00963,0.6593100000000001
26623,896516,159.0,8.47745,15.11655,226.74819,17.42602,0.0,0.0,75.58273,4.5852900000000005,4.0,0.81871,19.22529,4.61024,0.35727
26624,512776,55.0,7.6432,14.87761,223.16412999999997,97.93378,0.0,0.0,74.38804,4.0439,4.0,0.88644,17.58022,2.30003,0.90681
26625,546127,178.0,9.223130000000001,15.353810000000001,230.30721,75.67559,0.0,0.0,76.76907,5.27677,4.0,0.925,14.35829,4.27096,0.6657
26626,823646,82.0,8.6272,15.703470000000001,235.55206,93.64371,0.0,0.0,78.51735,6.27304,4.0,0.98445,18.169529999999998,2.1672,0.75049
26627,91764,309.0,7.8471,14.482510000000001,217.23767,36.583729999999996,0.0,0.0,72.41256,0.30146999999999996,4.0,0.8431799999999999,20.82251,1.79965,0.27801
26628,942684,284.0,9.93778,14.42415,216.36222,98.13268000000001,0.0,0.0,72.12074,0.8313799999999999,4.0,0.8661200000000001,16.46583,2.5001,0.30384
26629,570215,280.0,7.94631,14.223529999999998,213.35291,2.75241,0.0,0.0,71.11764000000001,2.63855,4.0,0.93935,19.87211,3.64105,0.58939
26630,161845,331.0,7.71479,12.392619999999999,185.88931000000002,74.99895,0.0,0.0,61.9631,1.42793,4.0,0.8825,20.11555,3.6864800000000004,0.48163999999999996
26631,320489,294.0,8.30636,12.7155,190.73254,55.559909999999995,0.0,0.0,63.57751,0.07829,4.0,0.9567899999999999,17.967389999999998,4.9703800000000005,0.8645
26632,251986,135.0,6.85305,14.879660000000001,223.19484,27.37862,0.0,0.0,74.39828,2.42194,4.0,0.91204,14.944720000000002,4.6484,0.58481
26633,518659,171.0,6.04188,19.43502,291.52525,18.85944,0.0,0.0,97.17508000000001,1.84634,4.0,0.9388,16.25514,3.32447,0.9417
26634,625419,224.0,10.5704,13.12629,196.89432,57.75105,0.0,0.0,65.63144,0.7267600000000001,4.0,0.88265,12.73771,1.44245,0.9018700000000001
26635,465459,259.0,11.06515,14.354920000000002,215.32384,69.05034,0.0,0.0,71.77461,6.06179,4.0,0.8458200000000001,9.560830000000001,3.09888,0.53008
26636,671191,159.0,9.74054,14.451789999999999,216.77687999999998,85.53805,0.0,0.0,72.25896,6.0723199999999995,4.0,0.96396,21.06281,3.96869,0.25681
26637,962019,216.0,11.07772,9.79608,146.94124,40.88048,0.0,0.0,48.98041,4.90331,4.0,0.86277,17.33993,2.16819,0.79637
26638,734026,277.0,11.969380000000001,12.6321,189.48157,34.31351,0.0,0.0,63.16052,4.27325,4.0,0.9015700000000001,14.765270000000001,1.28251,0.34770999999999996
26639,810318,297.0,9.428180000000001,12.36802,185.52024,38.959959999999995,0.0,0.0,61.84008000000001,2.4959599999999997,4.0,0.9635,10.81573,2.02684,0.62937
26640,608074,61.0,8.79717,8.15782,122.36736,9.54302,0.0,0.0,40.789120000000004,2.9029599999999998,4.0,0.8557299999999999,15.590760000000001,2.11598,0.5495899999999999
26641,815782,136.0,8.60543,15.634429999999998,234.51644,81.67099,0.0,0.0,78.17215,5.7782,4.0,0.88413,23.82255,4.09048,0.8439700000000001
26642,440626,95.0,8.21912,19.66415,294.96226,90.89405,0.0,0.0,98.32075,2.51762,4.0,0.87229,13.40525,1.30059,0.46986000000000006
26643,493580,45.0,11.95478,7.44269,111.64041,99.21710999999999,0.0,0.0,37.21347,2.39836,4.0,0.98645,10.37087,2.61216,0.5082899999999999
26644,41018,352.0,11.88137,6.91075,103.66129000000001,42.660959999999996,0.0,0.0,34.55376,1.32285,4.0,0.97631,7.14619,4.03006,0.99829
26645,247828,206.0,8.89312,18.50382,277.55736,7.50581,0.0,0.0,92.51912,0.59558,4.0,0.89523,19.151629999999997,1.02214,0.25401
26646,997862,169.0,10.955739999999999,9.01935,135.29023999999998,51.07974,0.0,0.0,45.09675,5.44994,4.0,0.8627100000000001,21.417379999999998,1.0628,0.68702
26647,305952,54.0,11.48272,10.56697,158.50458999999998,98.76510999999999,0.0,0.0,52.83486,0.9542799999999999,4.0,0.92971,7.99909,1.1385399999999999,0.52266
26648,302484,99.0,15.7135,16.73392,251.00881,31.57788,0.0,0.0,83.6696,3.37356,4.0,0.85572,22.37734,1.3660299999999999,0.48198
26649,125454,408.0,12.06414,7.05081,105.76218999999999,40.7189,0.0,0.0,35.254059999999996,2.57033,4.0,0.8792700000000001,14.33469,2.78582,0.52976
26650,209300,145.0,8.7888,19.2605,288.90752000000003,45.249590000000005,0.0,0.0,96.30251,2.22742,4.0,0.83893,23.60185,2.8863,0.40683
26651,764740,82.0,7.3293,7.44313,111.64691,14.476289999999999,0.0,0.0,37.21564,1.7306099999999998,4.0,0.9588899999999999,21.10146,3.9434199999999997,0.92961
26652,285380,207.0,6.81325,11.12377,166.85653,53.31305,0.0,0.0,55.618840000000006,1.25352,4.0,0.88856,26.407559999999997,2.3623,0.38208000000000003
26653,991059,333.0,11.9669,8.70168,130.52513000000002,95.20279000000001,0.0,0.0,43.508379999999995,2.9826599999999996,4.0,0.92635,20.8772,2.98368,0.63065
26654,262024,284.0,8.40042,15.4869,232.30343,52.049620000000004,0.0,0.0,77.43448000000001,2.77798,4.0,0.93001,17.586579999999998,4.82414,0.92875
26655,882855,60.0,11.3677,18.55353,278.3029,50.54855,0.0,0.0,92.76763000000001,5.57754,4.0,0.81126,20.95371,2.69987,0.32372
26656,235006,331.0,9.40698,6.8688,103.03205,75.43637,0.0,0.0,34.34402,1.7513900000000002,4.0,0.8865299999999999,25.08701,2.5072799999999997,0.95045
26657,686005,192.0,10.07055,16.67863,250.17947999999998,78.75756,0.0,0.0,83.39316,4.2059,4.0,0.81708,21.35351,2.6846,0.8783799999999999
26658,225059,47.0,10.81363,18.7161,280.74155,73.78831,0.0,0.0,93.58051999999999,5.95887,4.0,0.8848799999999999,19.32021,2.2227900000000003,0.79495
26659,889706,253.0,7.509810000000001,11.58761,173.81411,41.91683,0.0,0.0,57.93804,2.37295,4.0,0.8411799999999999,15.47969,1.74825,0.66576
26660,557819,92.0,9.68597,18.85452,282.81779,72.40292,0.0,0.0,94.2726,2.53036,4.0,0.82489,9.919939999999999,1.28698,0.83516
26661,380236,354.0,8.95893,10.83939,162.59079,81.36695999999999,0.0,0.0,54.19693,0.6366,4.0,0.85398,12.38747,3.73145,0.82371
26662,716989,113.0,9.74269,16.0985,241.47756,40.604420000000005,0.0,0.0,80.49252,1.62818,4.0,0.92045,12.66188,2.36154,0.54856
26663,981002,247.0,11.74168,15.854020000000002,237.81024,51.83493,0.0,0.0,79.27008000000001,5.64816,4.0,0.94701,16.929170000000003,4.81502,0.47422
26664,760950,251.0,10.98077,15.627,234.40496000000002,83.104,0.0,0.0,78.13499,4.336,4.0,0.8584299999999999,13.2755,4.69461,0.9071100000000001
26665,268418,361.0,10.04386,7.282,109.22997,33.056940000000004,0.0,0.0,36.40999,1.1909299999999998,4.0,0.95419,12.30498,2.41293,0.7151
26666,34800,53.0,13.01923,18.75656,281.34839,42.6316,0.0,0.0,93.7828,1.9884099999999998,4.0,0.8314799999999999,12.48465,2.31148,0.6775
26667,316164,275.0,11.58694,17.58174,263.72612999999996,9.71213,0.0,0.0,87.90871,0.17313,4.0,0.93705,15.37265,4.60941,0.6240399999999999
26668,991808,298.0,13.40226,8.78257,131.7386,99.74637,0.0,0.0,43.91287,0.15408,4.0,0.9235899999999999,15.96374,2.7699599999999998,0.6342399999999999
26669,176329,129.0,9.47278,12.18571,182.78564,39.62692,0.0,0.0,60.92855,2.09528,4.0,0.8432200000000001,6.797960000000001,3.30976,0.38986
26670,768546,62.0,6.605119999999999,19.50969,292.64529,73.67567,0.0,0.0,97.54843000000001,0.0041,4.0,0.8279,19.10437,2.335,0.71026
26671,412037,169.0,7.616160000000001,16.33148,244.97217,90.06429,0.0,0.0,81.65739,1.49177,4.0,0.8310200000000001,13.693620000000001,4.9393400000000005,0.43878
26672,693111,281.0,9.84038,10.243219999999999,153.64823,82.2561,0.0,0.0,51.21608,1.30354,4.0,0.9445,8.54848,2.5015099999999997,0.9963
26673,307778,204.0,6.87752,13.157129999999999,197.35699,40.819179999999996,0.0,0.0,65.78566,4.1089199999999995,4.0,0.85034,24.729860000000002,1.4621,0.59633
26674,262386,25.0,12.17788,12.04536,180.68042,61.85065,0.0,0.0,60.22681,0.66332,4.0,0.84611,17.76361,3.7225099999999998,0.89836
26675,593202,305.0,6.97469,11.482669999999999,172.24012,29.72168,0.0,0.0,57.41336999999999,3.62218,4.0,0.92214,21.345,1.75327,0.76279
26676,776273,168.0,9.72439,14.00805,210.12075,34.05512,0.0,0.0,70.04025,2.38699,4.0,0.95109,21.432760000000002,1.96523,0.29877
26677,653811,24.0,14.46008,11.15621,167.34319,0.41263,0.0,0.0,55.78106,4.18121,4.0,0.9557700000000001,20.60281,2.0272200000000002,0.7204
26678,895492,70.0,6.88362,7.3284,109.92601,59.98333,0.0,0.0,36.642,2.3761900000000002,4.0,0.81647,21.77052,1.12963,0.83606
26679,460072,366.0,7.92238,6.71241,100.68615,48.09506,0.0,0.0,33.56205,5.04499,4.0,0.86041,21.24438,3.3062300000000002,0.76384
26680,125432,103.0,9.84394,18.17345,272.60177999999996,20.26096,0.0,0.0,90.86726,1.95915,4.0,0.8899100000000001,19.76474,4.2406,0.66597
26681,312946,281.0,9.92094,8.1294,121.94107,65.34756,0.0,0.0,40.64702,4.49591,4.0,0.96688,23.57664,2.07902,0.81133
26682,663156,103.0,11.1037,19.77423,296.61349,55.16771,0.0,0.0,98.87116,6.04052,4.0,0.95216,8.42049,3.4125,0.91884
26683,163747,40.0,10.192860000000001,17.68553,265.28301,33.21058,0.0,0.0,88.42766999999999,1.9738,4.0,0.8284,14.5514,2.89017,0.8615299999999999
26684,840901,30.0,7.833130000000001,10.75204,161.28056,98.11731,0.0,0.0,53.76019,1.7596900000000002,4.0,0.98936,14.70333,4.29151,0.9067200000000001
26685,217445,134.0,7.471989999999999,7.559069999999999,113.38603,28.0397,0.0,0.0,37.79534,0.73445,4.0,0.8501200000000001,10.174439999999999,4.53164,0.56083
26686,516644,40.0,11.27539,7.52778,112.91676000000001,63.50068,0.0,0.0,37.63892,3.8668400000000003,4.0,0.97291,19.51967,4.48797,0.27102
26687,660479,35.0,8.21392,17.01955,255.29331000000002,35.99122,0.0,0.0,85.09777,5.58566,4.0,0.93605,11.316230000000001,3.22106,0.73332
26688,855875,234.0,10.98194,17.93015,268.95225,89.03336999999999,0.0,0.0,89.65075,1.4218,4.0,0.84126,13.11075,2.3468400000000003,0.71337
26689,310226,255.0,9.50272,17.76763,266.51447,48.36314,0.0,0.0,88.83816,3.9166300000000005,4.0,0.85888,15.461170000000001,4.63035,0.82053
26690,825756,49.0,11.26872,7.566889999999999,113.50333,90.64708,0.0,0.0,37.83444,5.77451,4.0,0.86356,13.746960000000001,2.09918,0.56475
26691,140971,147.0,8.69641,13.163310000000001,197.44971,62.03076,0.0,0.0,65.81657,0.46448,4.0,0.88766,17.6193,4.647390000000001,0.5789
26692,308378,194.0,8.94007,8.53233,127.98496999999999,69.68338,0.0,0.0,42.66166,4.38336,4.0,0.9499799999999999,21.61131,4.19559,0.45748
26693,811527,270.0,7.613919999999999,8.62619,129.39291,48.66142,0.0,0.0,43.13097,0.35253,4.0,0.98982,17.58739,4.21694,0.95275
26694,323443,285.0,12.08376,14.51043,217.65642000000003,47.30921,0.0,0.0,72.55214000000001,5.84235,4.0,0.83134,18.278779999999998,3.7795,0.46226000000000006
26695,169252,200.0,11.622530000000001,16.92071,253.81068,29.75915,0.0,0.0,84.60356,1.12205,4.0,0.88366,18.78828,3.1738299999999997,0.39034
26696,58941,167.0,8.23616,15.87933,238.19,67.85571999999999,0.0,0.0,79.39667,2.38191,4.0,0.93001,18.526989999999998,2.1745900000000002,0.95344
26697,609725,152.0,5.653169999999999,19.7211,295.81644,96.93069,0.0,0.0,98.60548,1.2611299999999999,4.0,0.88313,17.512439999999998,3.45994,0.56822
26698,991161,53.0,10.7586,12.92157,193.82362,11.15921,0.0,0.0,64.60786999999999,3.2957099999999997,4.0,0.9687899999999999,17.37589,4.71414,0.94099
26699,795278,104.0,8.52549,12.56558,188.48367,39.899640000000005,0.0,0.0,62.827890000000004,0.87918,4.0,0.84788,12.39916,1.68772,0.7023199999999999
26700,223570,131.0,7.01238,11.622069999999999,174.33104,60.98766,0.0,0.0,58.11035,4.8701300000000005,5.0,0.9636399999999999,17.36625,2.59425,0.77181
26701,803702,227.0,9.29578,17.96418,269.46274,14.896270000000001,0.0,0.0,89.82091,2.849,5.0,0.9815200000000001,13.04225,2.07297,0.51753
26702,885006,88.0,6.2677,11.685260000000001,175.27893,78.03233,0.0,0.0,58.42631,0.26771,5.0,0.9345600000000001,7.32195,1.72795,0.8446
26703,904340,161.0,12.47303,11.848989999999999,177.73479,6.39792,0.0,0.0,59.244930000000004,2.75941,5.0,0.91386,7.73521,2.2791200000000003,0.76181
