#sim_number, id, t_peak, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
6144 , 495438 , 18.71898 , 8.84608 , 12.94867 , 194.23001 , 27.54048 , 4.42304 , 0.00000 , 12.94867 , 2.28113 , 3.00000 , 0.98089 , 16.41845
6145 , 718 , 246.79264 , 11.98052 , 14.12193 , 211.82891 , 38.02519 , 5.99026 , 0.00000 , 14.12193 , 3.77630 , 3.00000 , 0.90585 , 15.92757
6146 , 341137 , 174.04791 , 9.16281 , 17.51623 , 262.74346 , 50.10635 , 4.58140 , 0.00000 , 17.51623 , 4.43539 , 3.00000 , 0.97121 , 17.91303
6147 , 594279 , 116.14453 , 8.92795 , 13.10797 , 196.61957 , 8.75141 , 4.46397 , 0.00000 , 13.10797 , 3.05067 , 3.00000 , 0.81758 , 17.51274
6148 , 999498 , 43.35517 , 10.28845 , 16.12675 , 241.90128 , 69.96654 , 5.14422 , 0.00000 , 16.12675 , 2.14044 , 3.00000 , 0.84843 , 17.79393
6149 , 868352 , 190.16035 , 9.82689 , 15.99413 , 239.91192 , 65.88047 , 4.91344 , 0.00000 , 15.99413 , 5.25050 , 3.00000 , 0.87060 , 15.92309
6150 , 490655 , 281.38303 , 6.54687 , 11.91603 , 178.74041 , 95.41288 , 3.27344 , 0.00000 , 11.91603 , 4.04416 , 3.00000 , 0.88411 , 16.75256
6151 , 739092 , 152.73766 , 8.03536 , 18.86014 , 282.90216 , 41.50943 , 4.01768 , 0.00000 , 18.86014 , 3.00966 , 3.00000 , 0.95562 , 18.98024
6152 , 884296 , 148.89924 , 6.70576 , 13.90722 , 208.60835 , 87.83419 , 3.35288 , 0.00000 , 13.90722 , 1.34671 , 3.00000 , 0.93852 , 16.03608
6153 , 121650 , 221.47444 , 5.88851 , 7.97947 , 119.69204 , 89.22318 , 2.94425 , 0.00000 , 7.97947 , 1.61557 , 3.00000 , 0.95195 , 17.81097
6154 , 281 , 68.94943 , 11.39647 , 17.00105 , 255.01575 , 87.15632 , 5.69823 , 0.00000 , 17.00105 , 4.78341 , 3.00000 , 0.90028 , 17.31430
6155 , 934092 , 97.60155 , 10.82035 , 14.49388 , 217.40817 , 37.99579 , 5.41018 , 0.00000 , 14.49388 , 0.32495 , 3.00000 , 0.90043 , 18.18510
6156 , 369701 , 80.34762 , 9.42030 , 16.04887 , 240.73308 , 22.93482 , 4.71015 , 0.00000 , 16.04887 , 4.80291 , 3.00000 , 0.98195 , 17.37876
6157 , 379773 , 51.41155 , 8.79662 , 14.34756 , 215.21339 , 25.78911 , 4.39831 , 0.00000 , 14.34756 , 0.58793 , 3.00000 , 0.94791 , 17.67893
6158 , 736971 , 243.64471 , 9.94171 , 13.99125 , 209.86874 , 88.57985 , 4.97086 , 0.00000 , 13.99125 , 2.33886 , 3.00000 , 0.96114 , 16.47923
6159 , 749721 , 49.83658 , 7.98600 , 16.33837 , 245.07550 , 80.65482 , 3.99300 , 0.00000 , 16.33837 , 3.12453 , 3.00000 , 0.87785 , 15.70547
6160 , 124543 , 199.38826 , 11.88236 , 14.61791 , 219.26864 , 17.14691 , 5.94118 , 0.00000 , 14.61791 , 1.04037 , 4.00000 , 0.81806 , 16.30391
6161 , 633212 , 164.84946 , 11.45615 , 18.41572 , 276.23574 , 13.23058 , 5.72807 , 0.00000 , 18.41572 , 0.34097 , 4.00000 , 0.98887 , 15.59995
6162 , 796178 , 219.00488 , 9.63745 , 17.78308 , 266.74613 , 64.61395 , 4.81872 , 0.00000 , 17.78308 , 2.89127 , 4.00000 , 0.91870 , 16.86327
6163 , 399524 , 138.05971 , 8.37238 , 14.49948 , 217.49226 , 41.16234 , 4.18619 , 0.00000 , 14.49948 , 2.04429 , 4.00000 , 0.90843 , 17.57435
6164 , 328438 , 117.76982 , 10.59158 , 18.25197 , 273.77950 , 45.69492 , 5.29579 , 0.00000 , 18.25197 , 1.81555 , 4.00000 , 0.83065 , 18.38352
6165 , 468457 , 99.73809 , 7.69362 , 18.59439 , 278.91579 , 34.26705 , 3.84681 , 0.00000 , 18.59439 , 2.38812 , 4.00000 , 0.98121 , 17.78517
6166 , 592415 , 75.14206 , 7.13445 , 11.49150 , 172.37252 , 31.26293 , 3.56722 , 0.00000 , 11.49150 , 0.23184 , 4.00000 , 0.96321 , 18.32464
6167 , 15187 , 103.38246 , 11.61068 , 18.91879 , 283.78187 , 34.80451 , 5.80534 , 0.00000 , 18.91879 , 0.75428 , 4.00000 , 0.98848 , 17.08027
6168 , 936848 , 114.60851 , 11.47728 , 11.94451 , 179.16766 , 90.77599 , 5.73864 , 0.00000 , 11.94451 , 4.02354 , 4.00000 , 0.87719 , 18.09241
6169 , 825554 , 142.09120 , 8.79409 , 19.46484 , 291.97259 , 21.49935 , 4.39705 , 0.00000 , 19.46484 , 4.31097 , 4.00000 , 0.89572 , 16.74669
6170 , 871389 , 97.07130 , 9.92551 , 17.09578 , 256.43667 , 11.42092 , 4.96276 , 0.00000 , 17.09578 , 1.55662 , 4.00000 , 0.89294 , 18.95564
6171 , 787926 , 57.30316 , 12.04123 , 12.35230 , 185.28452 , 17.19898 , 6.02061 , 0.00000 , 12.35230 , 5.71571 , 4.00000 , 0.91261 , 16.33020
6172 , 12515 , 224.29887 , 12.96439 , 17.30913 , 259.63695 , 65.43588 , 6.48219 , 0.00000 , 17.30913 , 5.86866 , 4.00000 , 0.86619 , 16.76758
6173 , 72405 , 265.69650 , 8.95841 , 11.52615 , 172.89228 , 65.44088 , 4.47921 , 0.00000 , 11.52615 , 2.88580 , 4.00000 , 0.92463 , 15.65505
6174 , 928416 , 244.67562 , 8.51146 , 11.85469 , 177.82038 , 92.64661 , 4.25573 , 0.00000 , 11.85469 , 0.30941 , 4.00000 , 0.89397 , 16.00049
6175 , 722752 , 103.43940 , 8.64469 , 14.36241 , 215.43622 , 99.25926 , 4.32235 , 0.00000 , 14.36241 , 5.27097 , 4.00000 , 0.90186 , 17.49301
6176 , 490684 , 336.05664 , 7.14066 , 7.78877 , 116.83149 , 49.91853 , 3.57033 , 0.00000 , 7.78877 , 1.08905 , 4.00000 , 0.94153 , 15.90134
6177 , 227997 , 165.18082 , 7.93664 , 14.99015 , 224.85219 , 96.22192 , 3.96832 , 0.00000 , 14.99015 , 1.61524 , 4.00000 , 0.94404 , 17.86868
6178 , 254368 , 22.17593 , 8.33108 , 10.33323 , 154.99838 , 11.60121 , 4.16554 , 0.00000 , 10.33323 , 2.09335 , 4.00000 , 0.82742 , 18.68535
6179 , 182290 , 37.54006 , 11.65565 , 16.89596 , 253.43934 , 59.41234 , 5.82782 , 0.00000 , 16.89596 , 2.28345 , 4.00000 , 0.89636 , 17.43765
6180 , 847047 , 29.89325 , 12.50168 , 16.59113 , 248.86699 , 84.58067 , 6.25084 , 0.00000 , 16.59113 , 1.86265 , 5.00000 , 0.94034 , 16.76245
6181 , 61878 , 190.73092 , 11.14901 , 16.29462 , 244.41935 , 55.59006 , 5.57450 , 0.00000 , 16.29462 , 5.41739 , 5.00000 , 0.81354 , 18.89541
6182 , 502757 , 182.86938 , 9.01701 , 18.31276 , 274.69142 , 22.38015 , 4.50851 , 0.00000 , 18.31276 , 5.10986 , 5.00000 , 0.95783 , 16.95908
6183 , 786497 , 222.19213 , 7.64767 , 14.51295 , 217.69418 , 85.20618 , 3.82383 , 0.00000 , 14.51295 , 5.87575 , 5.00000 , 0.90082 , 17.26374
6184 , 747620 , 357.18450 , 7.16502 , 7.71423 , 115.71351 , 84.21399 , 3.58251 , 0.00000 , 7.71423 , 4.61200 , 5.00000 , 0.98028 , 16.93011
6185 , 34309 , 84.85637 , 8.91843 , 18.92349 , 283.85240 , 34.26603 , 4.45921 , 0.00000 , 18.92349 , 3.91855 , 5.00000 , 0.83649 , 17.39619
6186 , 417869 , 41.13113 , 6.15326 , 6.94233 , 104.13490 , 21.12151 , 3.07663 , 0.00000 , 6.94233 , 5.20286 , 5.00000 , 0.88461 , 16.35222
6187 , 511755 , 330.47789 , 14.22628 , 7.63715 , 114.55730 , 97.13023 , 7.11314 , 0.00000 , 7.63715 , 2.41910 , 5.00000 , 0.91045 , 17.57744
6188 , 111633 , 206.21846 , 10.49397 , 13.93179 , 208.97689 , 41.07668 , 5.24699 , 0.00000 , 13.93179 , 4.90873 , 5.00000 , 0.81829 , 18.63604
6189 , 870001 , 168.80246 , 8.21622 , 12.57750 , 188.66249 , 98.02692 , 4.10811 , 0.00000 , 12.57750 , 4.33208 , 5.00000 , 0.88246 , 17.52773
6190 , 406155 , 124.19500 , 10.19188 , 9.90988 , 148.64823 , 15.86108 , 5.09594 , 0.00000 , 9.90988 , 4.26695 , 5.00000 , 0.96131 , 16.24261
6191 , 987839 , 220.73720 , 10.88352 , 7.83619 , 117.54287 , 6.80505 , 5.44176 , 0.00000 , 7.83619 , 2.24258 , 5.00000 , 0.91638 , 15.75118
6192 , 900931 , 209.78063 , 11.43076 , 8.61568 , 129.23527 , 89.97772 , 5.71538 , 0.00000 , 8.61568 , 0.58399 , 5.00000 , 0.92746 , 16.03774
6193 , 619516 , 136.91145 , 9.33620 , 7.21587 , 108.23802 , 48.95213 , 4.66810 , 0.00000 , 7.21587 , 5.92786 , 5.00000 , 0.95845 , 15.67252
6194 , 534849 , 8.05142 , 10.55191 , 9.32943 , 139.94145 , 27.25300 , 5.27596 , 0.00000 , 9.32943 , 5.98482 , 5.00000 , 0.89292 , 17.13227
6195 , 904979 , 86.30679 , 9.63164 , 10.75147 , 161.27212 , 83.05437 , 4.81582 , 0.00000 , 10.75147 , 5.21369 , 5.00000 , 0.95596 , 17.68590
6196 , 742753 , 60.07280 , 7.91679 , 10.51559 , 157.73380 , 77.29749 , 3.95839 , 0.00000 , 10.51559 , 3.08830 , 5.00000 , 0.83621 , 16.80004
6197 , 831572 , 11.49401 , 11.70485 , 13.81867 , 207.28010 , 13.93150 , 5.85243 , 0.00000 , 13.81867 , 4.66746 , 5.00000 , 0.86792 , 18.43677
6198 , 118422 , 185.65054 , 7.85752 , 16.96531 , 254.47971 , 27.81281 , 3.92876 , 0.00000 , 16.96531 , 6.02857 , 5.00000 , 0.88575 , 18.07107
6199 , 671608 , 176.76804 , 8.16889 , 9.31424 , 139.71361 , 82.04984 , 4.08445 , 0.00000 , 9.31424 , 1.57823 , 5.00000 , 0.98801 , 16.12692
6200 , 134575 , 57.44391 , 9.28484 , 9.65782 , 144.86733 , 18.36160 , 2.78545 , 0.00000 , 9.65782 , 2.88066 , 1.00000 , 0.98100 , 16.29289
6201 , 277211 , 234.71534 , 10.97653 , 16.69699 , 250.45489 , 73.63838 , 3.29296 , 0.00000 , 16.69699 , 3.47653 , 1.00000 , 0.85072 , 17.56315
6202 , 538879 , 159.48648 , 7.48546 , 15.08298 , 226.24476 , 18.80391 , 2.24564 , 0.00000 , 15.08298 , 2.91259 , 1.00000 , 0.90524 , 17.08580
6203 , 786371 , 251.35119 , 6.79954 , 13.92681 , 208.90210 , 27.62200 , 2.03986 , 0.00000 , 13.92681 , 1.87068 , 1.00000 , 0.83056 , 15.08893
6204 , 429216 , 214.77341 , 11.16581 , 13.13133 , 196.96990 , 40.99562 , 3.34974 , 0.00000 , 13.13133 , 4.09748 , 1.00000 , 0.96306 , 17.67364
6205 , 439438 , 103.45867 , 10.94531 , 19.30433 , 289.56489 , 7.41430 , 3.28359 , 0.00000 , 19.30433 , 2.36347 , 1.00000 , 0.82045 , 15.14833
6206 , 511386 , 47.41108 , 9.81881 , 9.04851 , 135.72761 , 94.64918 , 2.94564 , 0.00000 , 9.04851 , 0.88080 , 1.00000 , 0.97864 , 19.17997
6207 , 96376 , 126.22646 , 8.22131 , 11.67958 , 175.19372 , 46.72226 , 2.46639 , 0.00000 , 11.67958 , 2.22120 , 1.00000 , 0.86590 , 17.73925
6208 , 625711 , 307.22297 , 7.40829 , 7.31485 , 109.72274 , 68.56049 , 2.22249 , 0.00000 , 7.31485 , 2.13700 , 1.00000 , 0.98807 , 17.38129
6209 , 309257 , 153.68535 , 8.82950 , 8.05171 , 120.77572 , 33.61648 , 2.64885 , 0.00000 , 8.05171 , 5.74197 , 1.00000 , 0.96949 , 16.01152
6210 , 774924 , 136.46796 , 12.51616 , 9.43201 , 141.48014 , 81.08756 , 3.75485 , 0.00000 , 9.43201 , 3.16896 , 1.00000 , 0.91862 , 17.03950
6211 , 193465 , 62.04450 , 7.71918 , 15.53462 , 233.01935 , 23.99539 , 2.31576 , 0.00000 , 15.53462 , 2.25503 , 1.00000 , 0.96110 , 16.72581
6212 , 85067 , 312.35316 , 9.60373 , 7.66560 , 114.98406 , 54.10777 , 2.88112 , 0.00000 , 7.66560 , 1.38709 , 1.00000 , 0.91626 , 16.83033
6213 , 700738 , 131.55793 , 9.58835 , 8.48476 , 127.27141 , 81.78212 , 2.87650 , 0.00000 , 8.48476 , 1.37552 , 1.00000 , 0.86843 , 16.60343
6214 , 64269 , 229.61796 , 11.59346 , 16.08395 , 241.25920 , 67.82366 , 3.47804 , 0.00000 , 16.08395 , 5.39538 , 1.00000 , 0.83497 , 16.15707
6215 , 29209 , 133.86239 , 12.12080 , 15.28814 , 229.32206 , 39.53139 , 3.63624 , 0.00000 , 15.28814 , 3.58891 , 1.00000 , 0.82962 , 17.85487
6216 , 258397 , 134.21338 , 9.61622 , 15.15002 , 227.25035 , 26.56673 , 2.88487 , 0.00000 , 15.15002 , 4.05541 , 1.00000 , 0.86519 , 17.50122
6217 , 584844 , 319.72286 , 10.05942 , 10.04731 , 150.70964 , 94.71987 , 3.01783 , 0.00000 , 10.04731 , 2.37368 , 1.00000 , 0.86373 , 16.94898
6218 , 869883 , 55.11378 , 11.56802 , 17.71618 , 265.74276 , 27.50147 , 3.47041 , 0.00000 , 17.71618 , 6.14528 , 1.00000 , 0.98333 , 14.73781
6219 , 856695 , 128.19693 , 7.28976 , 9.38318 , 140.74771 , 83.03150 , 2.18693 , 0.00000 , 9.38318 , 1.73633 , 1.00000 , 0.96341 , 16.53726
6220 , 686050 , 324.97319 , 12.17527 , 7.68092 , 115.21378 , 51.40578 , 3.65258 , 0.00000 , 7.68092 , 4.63119 , 2.00000 , 0.91386 , 20.07698
6221 , 314552 , 74.68898 , 11.24547 , 18.51438 , 277.71573 , 35.86989 , 3.37364 , 0.00000 , 18.51438 , 2.46786 , 2.00000 , 0.83956 , 17.01185
6222 , 674635 , 240.80720 , 10.70807 , 14.75014 , 221.25212 , 9.33340 , 3.21242 , 0.00000 , 14.75014 , 5.31200 , 2.00000 , 0.97239 , 16.61810
6223 , 995019 , 132.19836 , 8.15678 , 13.70479 , 205.57192 , 21.38864 , 2.44704 , 0.00000 , 13.70479 , 3.54404 , 2.00000 , 0.88596 , 15.45917
6224 , 721260 , 125.04047 , 4.69668 , 13.58566 , 203.78497 , 99.35234 , 1.40900 , 0.00000 , 13.58566 , 1.12245 , 2.00000 , 0.98291 , 17.68721
6225 , 356877 , 127.06051 , 11.74677 , 8.37073 , 125.56102 , 44.40746 , 3.52403 , 0.00000 , 8.37073 , 3.13609 , 2.00000 , 0.85740 , 15.87755
6226 , 25676 , 281.65986 , 7.48403 , 6.89352 , 103.40277 , 32.39426 , 2.24521 , 0.00000 , 6.89352 , 2.55819 , 2.00000 , 0.95051 , 17.66066
6227 , 851986 , 67.66849 , 7.90597 , 9.04251 , 135.63763 , 35.86968 , 2.37179 , 0.00000 , 9.04251 , 3.04543 , 2.00000 , 0.81528 , 16.39549
6228 , 612000 , 74.15065 , 9.14465 , 17.71960 , 265.79397 , 30.12158 , 2.74340 , 0.00000 , 17.71960 , 4.08503 , 2.00000 , 0.91046 , 15.59244
6229 , 371607 , 227.67259 , 11.55536 , 7.87051 , 118.05760 , 69.67169 , 3.46661 , 0.00000 , 7.87051 , 2.97086 , 2.00000 , 0.90399 , 17.11270
6230 , 32577 , 115.85710 , 10.36230 , 15.68990 , 235.34848 , 68.49987 , 3.10869 , 0.00000 , 15.68990 , 2.76225 , 2.00000 , 0.96494 , 16.40370
6231 , 904766 , 322.40531 , 8.60882 , 11.00186 , 165.02783 , 30.71478 , 2.58265 , 0.00000 , 11.00186 , 1.86802 , 2.00000 , 0.85543 , 15.74864
6232 , 310965 , 10.65581 , 12.66160 , 7.11933 , 106.78992 , 78.36462 , 3.79848 , 0.00000 , 7.11933 , 0.50318 , 2.00000 , 0.84208 , 15.95115
6233 , 122737 , 75.64117 , 9.35695 , 10.10318 , 151.54777 , 83.45507 , 2.80709 , 0.00000 , 10.10318 , 1.43619 , 2.00000 , 0.98608 , 16.61453
6234 , 405170 , 187.15741 , 12.46767 , 10.04059 , 150.60881 , 97.19497 , 3.74030 , 0.00000 , 10.04059 , 5.76688 , 2.00000 , 0.96851 , 18.22769
6235 , 427246 , 20.92057 , 8.71314 , 16.41455 , 246.21823 , 96.26938 , 2.61394 , 0.00000 , 16.41455 , 2.32666 , 2.00000 , 0.92779 , 18.31278
6236 , 45786 , 200.97701 , 8.09434 , 18.02120 , 270.31803 , 6.28564 , 2.42830 , 0.00000 , 18.02120 , 5.99035 , 2.00000 , 0.90200 , 17.71694
6237 , 932393 , 188.76241 , 11.51123 , 10.08162 , 151.22424 , 92.85800 , 3.45337 , 0.00000 , 10.08162 , 3.06763 , 2.00000 , 0.82956 , 15.50516
6238 , 297880 , 129.75048 , 12.38675 , 10.21842 , 153.27627 , 50.96963 , 3.71602 , 0.00000 , 10.21842 , 4.53223 , 2.00000 , 0.83852 , 16.09696
6239 , 43628 , 29.05067 , 6.17600 , 11.69260 , 175.38898 , 38.85810 , 1.85280 , 0.00000 , 11.69260 , 2.29492 , 2.00000 , 0.81977 , 16.85861
6240 , 859686 , 126.56489 , 14.02432 , 17.52947 , 262.94202 , 51.36004 , 4.20730 , 0.00000 , 17.52947 , 4.58268 , 3.00000 , 0.89415 , 16.16574
6241 , 175326 , 323.21723 , 6.32374 , 10.53170 , 157.97548 , 1.32766 , 1.89712 , 0.00000 , 10.53170 , 4.88437 , 3.00000 , 0.88595 , 17.07137
6242 , 665003 , 221.39342 , 11.38934 , 12.85365 , 192.80480 , 14.39335 , 3.41680 , 0.00000 , 12.85365 , 2.86913 , 3.00000 , 0.93352 , 17.53306
6243 , 218981 , 254.27555 , 8.50410 , 15.87907 , 238.18605 , 84.88889 , 2.55123 , 0.00000 , 15.87907 , 5.32997 , 3.00000 , 0.97743 , 15.28845
6244 , 131705 , 276.10272 , 9.10628 , 7.37564 , 110.63455 , 99.68582 , 2.73189 , 0.00000 , 7.37564 , 3.05260 , 3.00000 , 0.83367 , 17.77578
6245 , 153511 , 272.74123 , 7.10956 , 14.40995 , 216.14924 , 81.31860 , 2.13287 , 0.00000 , 14.40995 , 1.62510 , 3.00000 , 0.91305 , 16.78642
6246 , 489016 , 26.13248 , 11.37061 , 17.82278 , 267.34167 , 43.14728 , 3.41118 , 0.00000 , 17.82278 , 1.03250 , 3.00000 , 0.92707 , 17.63467
6247 , 153193 , 40.42981 , 9.45773 , 13.54373 , 203.15593 , 45.87906 , 2.83732 , 0.00000 , 13.54373 , 4.53133 , 3.00000 , 0.93673 , 15.65113
6248 , 550397 , 246.79982 , 7.56614 , 15.54000 , 233.09995 , 76.39869 , 2.26984 , 0.00000 , 15.54000 , 2.87093 , 3.00000 , 0.95270 , 15.07385
6249 , 444692 , 198.32877 , 9.39015 , 16.27298 , 244.09468 , 16.75873 , 2.81704 , 0.00000 , 16.27298 , 0.28665 , 3.00000 , 0.84747 , 16.33560
6250 , 651023 , 250.13849 , 14.10191 , 15.66906 , 235.03583 , 0.79764 , 4.23057 , 0.00000 , 15.66906 , 0.18184 , 3.00000 , 0.83960 , 16.84912
6251 , 462390 , 95.43327 , 7.58754 , 19.50381 , 292.55715 , 51.28628 , 2.27626 , 0.00000 , 19.50381 , 1.20949 , 3.00000 , 0.94965 , 17.23827
6252 , 322137 , 170.41204 , 7.92347 , 17.14207 , 257.13110 , 24.90474 , 2.37704 , 0.00000 , 17.14207 , 4.11587 , 3.00000 , 0.90154 , 15.13125
6253 , 753463 , 111.37543 , 12.88096 , 17.42312 , 261.34686 , 2.51891 , 3.86429 , 0.00000 , 17.42312 , 3.31093 , 3.00000 , 0.94934 , 17.48470
6254 , 73633 , 198.48003 , 9.20078 , 15.30062 , 229.50927 , 45.08976 , 2.76024 , 0.00000 , 15.30062 , 4.27275 , 3.00000 , 0.85566 , 17.02325
6255 , 747209 , 73.33783 , 7.95721 , 15.94197 , 239.12952 , 8.80230 , 2.38716 , 0.00000 , 15.94197 , 1.97506 , 3.00000 , 0.82321 , 15.33123
6256 , 589219 , 71.05359 , 8.15846 , 10.85630 , 162.84443 , 19.73934 , 2.44754 , 0.00000 , 10.85630 , 4.06835 , 3.00000 , 0.97027 , 18.22150
6257 , 726606 , 276.35205 , 11.66808 , 7.96457 , 119.46851 , 92.37434 , 3.50042 , 0.00000 , 7.96457 , 4.68195 , 3.00000 , 0.87073 , 16.32256
6258 , 722918 , 128.00071 , 10.96692 , 18.04121 , 270.61822 , 19.05777 , 3.29008 , 0.00000 , 18.04121 , 4.38657 , 3.00000 , 0.82655 , 16.42701
6259 , 542945 , 160.08840 , 7.67011 , 11.31086 , 169.66290 , 31.08793 , 2.30103 , 0.00000 , 11.31086 , 3.21905 , 3.00000 , 0.96790 , 19.38746
6260 , 612860 , 228.73935 , 9.23596 , 16.84409 , 252.66135 , 44.09264 , 2.77079 , 0.00000 , 16.84409 , 3.18427 , 4.00000 , 0.84804 , 18.11824
6261 , 690464 , 179.21804 , 8.43679 , 16.11534 , 241.73010 , 88.07539 , 2.53104 , 0.00000 , 16.11534 , 6.11723 , 4.00000 , 0.86540 , 16.69250
6262 , 993598 , 33.55035 , 11.67270 , 11.36749 , 170.51235 , 40.35708 , 3.50181 , 0.00000 , 11.36749 , 4.22319 , 4.00000 , 0.94156 , 17.47612
6263 , 423978 , 188.84084 , 9.52545 , 14.31131 , 214.66969 , 25.64976 , 2.85763 , 0.00000 , 14.31131 , 1.53071 , 4.00000 , 0.90656 , 17.46032
6264 , 486461 , 199.06042 , 11.21883 , 19.91271 , 298.69070 , 57.65190 , 3.36565 , 0.00000 , 19.91271 , 3.87695 , 4.00000 , 0.86231 , 16.09067
6265 , 180090 , 52.85443 , 12.93040 , 16.03804 , 240.57063 , 39.93993 , 3.87912 , 0.00000 , 16.03804 , 5.16094 , 4.00000 , 0.83336 , 18.14078
6266 , 472718 , 216.62254 , 7.91449 , 14.29653 , 214.44797 , 82.47695 , 2.37435 , 0.00000 , 14.29653 , 2.67966 , 4.00000 , 0.85697 , 15.85029
6267 , 278446 , 74.01507 , 8.21890 , 7.78496 , 116.77443 , 11.03044 , 2.46567 , 0.00000 , 7.78496 , 5.21571 , 4.00000 , 0.90336 , 15.62607
6268 , 50974 , 62.79775 , 11.72452 , 15.17720 , 227.65799 , 18.69408 , 3.51736 , 0.00000 , 15.17720 , 1.24003 , 4.00000 , 0.81483 , 16.38689
6269 , 149907 , 202.50914 , 10.59672 , 14.23207 , 213.48110 , 75.73421 , 3.17901 , 0.00000 , 14.23207 , 3.17979 , 4.00000 , 0.89557 , 15.53108
6270 , 823623 , 208.14482 , 10.67199 , 9.47687 , 142.15308 , 31.49538 , 3.20160 , 0.00000 , 9.47687 , 4.90292 , 4.00000 , 0.93060 , 17.81310
6271 , 128083 , 109.54150 , 6.12493 , 16.96378 , 254.45669 , 59.42805 , 1.83748 , 0.00000 , 16.96378 , 4.56749 , 4.00000 , 0.93078 , 18.16284
6272 , 823464 , 280.08603 , 7.57417 , 14.35683 , 215.35249 , 57.45252 , 2.27225 , 0.00000 , 14.35683 , 4.68438 , 4.00000 , 0.83176 , 16.13974
6273 , 985525 , 44.80828 , 10.39136 , 17.06704 , 256.00562 , 68.91941 , 3.11741 , 0.00000 , 17.06704 , 0.75895 , 4.00000 , 0.91899 , 18.31179
6274 , 940150 , 149.16851 , 5.54284 , 18.18912 , 272.83685 , 27.26520 , 1.66285 , 0.00000 , 18.18912 , 3.43857 , 4.00000 , 0.92413 , 17.28364
6275 , 935970 , 246.87110 , 8.47667 , 9.75395 , 146.30923 , 42.98990 , 2.54300 , 0.00000 , 9.75395 , 5.04598 , 4.00000 , 0.91382 , 15.80653
6276 , 186199 , 131.46360 , 9.88294 , 11.42075 , 171.31131 , 59.97916 , 2.96488 , 0.00000 , 11.42075 , 4.14100 , 4.00000 , 0.83828 , 15.83540
6277 , 115362 , 116.60359 , 8.71981 , 11.50674 , 172.60105 , 18.39673 , 2.61594 , 0.00000 , 11.50674 , 2.02381 , 4.00000 , 0.97058 , 16.24323
6278 , 737279 , 159.20673 , 6.22605 , 17.62870 , 264.43056 , 62.57461 , 1.86782 , 0.00000 , 17.62870 , 4.83628 , 4.00000 , 0.82295 , 18.02613
6279 , 893418 , 280.74688 , 6.98013 , 13.02493 , 195.37397 , 14.85767 , 2.09404 , 0.00000 , 13.02493 , 5.67052 , 4.00000 , 0.90948 , 17.33503
6280 , 354653 , 207.07349 , 8.87899 , 18.89120 , 283.36796 , 98.20067 , 2.66370 , 0.00000 , 18.89120 , 3.45638 , 5.00000 , 0.98371 , 16.65535
6281 , 931692 , 173.86326 , 12.09835 , 18.92740 , 283.91097 , 46.93455 , 3.62950 , 0.00000 , 18.92740 , 2.81960 , 5.00000 , 0.85916 , 17.22198
6282 , 619343 , 240.61679 , 16.30805 , 15.50614 , 232.59217 , 36.16276 , 4.89241 , 0.00000 , 15.50614 , 5.37180 , 5.00000 , 0.85441 , 17.88999
6283 , 594214 , 147.76915 , 7.81199 , 15.70203 , 235.53048 , 64.15821 , 2.34360 , 0.00000 , 15.70203 , 6.26205 , 5.00000 , 0.95790 , 17.80889
6284 , 682472 , 210.07685 , 11.26563 , 15.64230 , 234.63446 , 9.29930 , 3.37969 , 0.00000 , 15.64230 , 6.06445 , 5.00000 , 0.82109 , 15.93896
6285 , 530401 , 203.60493 , 11.76132 , 9.54202 , 143.13035 , 61.69482 , 3.52839 , 0.00000 , 9.54202 , 1.47089 , 5.00000 , 0.88733 , 18.33775
6286 , 835681 , 158.33386 , 8.80435 , 13.43097 , 201.46457 , 53.22099 , 2.64130 , 0.00000 , 13.43097 , 5.94109 , 5.00000 , 0.85085 , 15.35548
6287 , 479274 , 40.82974 , 8.59416 , 17.64570 , 264.68556 , 23.01498 , 2.57825 , 0.00000 , 17.64570 , 3.94051 , 5.00000 , 0.85138 , 14.78779
6288 , 859599 , 90.15934 , 9.92319 , 11.15653 , 167.34795 , 31.22354 , 2.97696 , 0.00000 , 11.15653 , 0.31520 , 5.00000 , 0.95741 , 16.72512
6289 , 264694 , 24.65206 , 11.48440 , 18.54898 , 278.23473 , 78.81914 , 3.44532 , 0.00000 , 18.54898 , 6.20475 , 5.00000 , 0.94801 , 19.39562
6290 , 334562 , 207.23547 , 8.28049 , 15.16718 , 227.50777 , 31.27046 , 2.48415 , 0.00000 , 15.16718 , 1.17968 , 5.00000 , 0.91621 , 17.57294
6291 , 35693 , 80.86647 , 10.84102 , 9.68846 , 145.32683 , 94.65262 , 3.25231 , 0.00000 , 9.68846 , 1.05569 , 5.00000 , 0.88759 , 18.13617
6292 , 458015 , 50.45888 , 14.41648 , 9.09083 , 136.36248 , 50.66106 , 4.32494 , 0.00000 , 9.09083 , 3.50071 , 5.00000 , 0.81992 , 16.61374
6293 , 733684 , 198.04248 , 9.69674 , 18.58797 , 278.81957 , 72.39761 , 2.90902 , 0.00000 , 18.58797 , 4.01170 , 5.00000 , 0.88067 , 17.54254
6294 , 350166 , 167.59378 , 11.66286 , 17.63345 , 264.50169 , 47.74057 , 3.49886 , 0.00000 , 17.63345 , 5.76071 , 5.00000 , 0.88434 , 17.83948
