#sim_number, id, t_peak, amp_scale, sig_r, sig_f, new_length, offset, P, a_qpp, B, t_e, phi, sn, r, sn_red, bgd, grad_scale, t1, ?
9560 , 741837 , 89.34217 , 9.28720 , 2.62753 , 17.89630 , 246.44710 , 98.15787 , 16.42981 ,  , 2.78616 , 0.00000 , 32.85961 , 0.37543 , 4.00000 , 0.85080 , 16.22294 , quad , -0.82554 , 158.31467 
9561 , 833315 , 177.92756 , 7.84958 , 2.82108 , 14.65051 , 185.56713 , 16.36685 , 12.37114 ,  , 2.35487 , 0.00000 , 24.74228 , 4.16573 , 4.00000 , 0.87740 , 16.72201 , quad , 4.23792 , 126.91625 
9562 , 779879 , 329.64818 , 8.22918 , 0.61679 , 11.25661 , 121.29394 , 81.71274 , 8.08626 ,  , 2.46875 , 0.00000 , 16.17253 , 0.41948 , 4.00000 , 0.96387 , 16.32992 , quad , 0.71190 , 326.65806 
9563 , 697370 , 115.23788 , 14.61252 , 2.32545 , 17.22905 , 235.00702 , 24.24139 , 15.66713 ,  , 4.38376 , 0.00000 , 31.33427 , 1.37714 , 4.00000 , 0.90991 , 16.70004 , quad , -6.70718 , 475.45002 
9564 , 886550 , 150.27277 , 9.56376 , 2.60642 , 15.75558 , 142.38265 , 86.96765 , 9.49218 ,  , 2.86913 , 0.00000 , 18.98435 , 5.28545 , 4.00000 , 0.85866 , 15.22716 , quad , -7.93990 , 322.75599 
9565 , 203393 , 274.10043 , 8.21586 , 1.55563 , 18.81069 , 173.59739 , 22.12737 , 11.57316 ,  , 2.46476 , 0.00000 , 23.14632 , 4.00342 , 4.00000 , 0.92832 , 17.91220 , quad , 2.83077 , 94.84881 
9566 , 774615 , 243.60574 , 11.54638 , 1.79691 , 18.50885 , 218.91223 , 14.09174 , 14.59415 ,  , 3.46391 , 0.00000 , 29.18830 , 5.35313 , 4.00000 , 0.97378 , 15.64592 , quad , 6.48512 , 494.36763 
9567 , 857829 , 215.98487 , 10.60592 , 0.20043 , 11.83529 , 213.74844 , 1.42378 , 14.24990 ,  , 3.18178 , 0.00000 , 28.49979 , 1.16332 , 4.00000 , 0.84339 , 15.76591 , quad , -0.91628 , 304.34952 
9568 , 591566 , 291.22390 , 12.53019 , 1.73868 , 19.09106 , 148.94265 , 0.29408 , 9.92951 ,  , 3.75906 , 0.00000 , 19.85902 , 2.11731 , 4.00000 , 0.98196 , 16.63610 , quad , -7.02934 , 292.64832 
9569 , 423011 , 198.68780 , 13.83980 , 2.17343 , 19.43176 , 114.89145 , 59.20770 , 7.65943 ,  , 4.15194 , 0.00000 , 15.31886 , 6.17411 , 4.00000 , 0.95101 , 17.25587 , quad , 4.90739 , 424.54149 
9570 , 74761 , 265.13220 , 11.74966 , 0.75281 , 16.29491 , 191.35083 , 5.97379 , 12.75672 ,  , 3.52490 , 0.00000 , 25.51344 , 0.72138 , 4.00000 , 0.87916 , 19.24513 , quad , -9.51209 , 79.88463 
9571 , 88455 , 210.42514 , 7.99381 , 1.76502 , 19.64607 , 223.43187 , 18.26319 , 14.89546 ,  , 2.39814 , 0.00000 , 29.79092 , 0.91642 , 4.00000 , 0.81613 , 16.98207 , quad , 6.50134 , 244.06972 
9572 , 652048 , 96.98719 , 10.10039 , 2.96760 , 19.23513 , 171.98625 , 63.56015 , 11.46575 ,  , 3.03012 , 0.00000 , 22.93150 , 6.23682 , 4.00000 , 0.86443 , 15.18392 , quad , -1.65417 , 208.66189 
9573 , 351762 , 190.89845 , 7.30015 , 0.53695 , 9.73461 , 245.38012 , 3.64049 , 16.35867 ,  , 2.19004 , 0.00000 , 32.71735 , 1.63825 , 4.00000 , 0.81155 , 16.78073 , quad , 2.97094 , 372.60173 
9574 , 354735 , 201.43241 , 10.65805 , 2.06200 , 12.31758 , 192.33306 , 3.49962 , 12.82220 ,  , 3.19742 , 0.00000 , 25.64441 , 3.11008 , 4.00000 , 0.93039 , 15.98043 , quad , -5.42958 , 46.28638 
9575 , 577280 , 319.42032 , 9.33102 , 1.43408 , 18.48985 , 173.14896 , 24.01148 , 11.54326 ,  , 2.79931 , 0.00000 , 23.08653 , 1.43167 , 4.00000 , 0.82071 , 17.78249 , quad , -1.59562 , 283.51656 
9576 , 883263 , 66.15419 , 10.86337 , 0.92607 , 8.13497 , 168.28276 , 78.54689 , 11.21885 ,  , 3.25901 , 0.00000 , 22.43770 , 0.31039 , 4.00000 , 0.87046 , 16.61614 , quad , -5.09156 , 497.23259 
9577 , 372779 , 272.52543 , 9.04715 , 1.38102 , 12.61258 , 113.72133 , 99.44630 , 7.58142 ,  , 2.71415 , 0.00000 , 15.16284 , 1.68061 , 4.00000 , 0.82166 , 16.87292 , quad , -3.28380 , 476.18348 
9578 , 435820 , 142.75766 , 11.30091 , 0.87109 , 14.23661 , 290.82557 , 48.91613 , 19.38837 ,  , 3.39027 , 0.00000 , 38.77674 , 4.97612 , 4.00000 , 0.81901 , 16.16032 , quad , 8.83879 , 441.30539 
9579 , 228379 , 190.37795 , 10.91191 , 1.60653 , 12.93216 , 164.83632 , 1.59816 , 10.98909 ,  , 3.27357 , 0.00000 , 21.97818 , 3.79938 , 4.00000 , 0.83724 , 18.84673 , quad , -6.98254 , 410.27410 
9580 , 323286 , 256.10784 , 8.92146 , 1.63161 , 5.67943 , 229.86243 , 3.27588 , 15.32416 ,  , 2.67644 , 0.00000 , 30.64832 , 3.19312 , 5.00000 , 0.86752 , 17.75912 , quad , 1.93967 , 222.10897 
9581 , 719111 , 108.19606 , 8.16350 , 1.02044 , 5.84930 , 294.52018 , 60.73488 , 19.63468 ,  , 2.44905 , 0.00000 , 39.26936 , 0.26623 , 5.00000 , 0.86938 , 16.34898 , quad , -3.53711 , 430.25306 
9582 , 434521 , 212.34203 , 8.99900 , 2.10282 , 15.81420 , 254.21558 , 50.05839 , 16.94771 ,  , 2.69970 , 0.00000 , 33.89541 , 4.50941 , 5.00000 , 0.88896 , 16.29798 , quad , -6.66748 , 55.69578 
9583 , 632292 , 196.40903 , 8.85708 , 2.53362 , 10.94354 , 278.93498 , 51.05631 , 18.59567 ,  , 2.65712 , 0.00000 , 37.19133 , 0.76695 , 5.00000 , 0.85113 , 16.46139 , quad , -8.22058 , 167.83146 
9584 , 426706 , 243.07966 , 8.13186 , 0.37164 , 5.16186 , 219.46333 , 58.76150 , 14.63089 ,  , 2.43956 , 0.00000 , 29.26178 , 4.84726 , 5.00000 , 0.85527 , 18.02245 , quad , 1.65912 , 31.50560 
9585 , 858964 , 151.58609 , 9.34561 , 0.43578 , 8.69388 , 181.15901 , 39.06511 , 12.07727 ,  , 2.80368 , 0.00000 , 24.15454 , 2.25945 , 5.00000 , 0.93864 , 17.28509 , quad , -6.18917 , 460.90738 
9586 , 481220 , 338.02215 , 12.97567 , 2.88740 , 16.70678 , 158.71073 , 43.73172 , 10.58072 ,  , 3.89270 , 0.00000 , 21.16143 , 4.17541 , 5.00000 , 0.95053 , 17.16755 , quad , -10.10583 , 489.49113 
9587 , 26855 , 197.96292 , 11.55913 , 1.60904 , 11.83895 , 271.78809 , 33.11278 , 18.11921 ,  , 3.46774 , 0.00000 , 36.23841 , 6.22616 , 5.00000 , 0.86598 , 16.77992 , quad , 10.62588 , 352.03253 
9588 , 5892 , 130.79623 , 12.31325 , 0.37800 , 19.92846 , 284.76658 , 0.06768 , 18.98444 ,  , 3.69398 , 0.00000 , 37.96888 , 2.97709 , 5.00000 , 0.96331 , 17.49161 , quad , 5.65157 , 412.47297 
9589 , 141320 , 228.27638 , 11.22083 , 0.69965 , 19.26787 , 219.64156 , 67.36565 , 14.64277 ,  , 3.36625 , 0.00000 , 29.28554 , 5.95932 , 5.00000 , 0.82563 , 18.41537 , quad , -0.48685 , 220.81680 
9590 , 760290 , 94.42236 , 10.77820 , 0.26895 , 7.07112 , 166.91018 , 58.15338 , 11.12735 ,  , 3.23346 , 0.00000 , 22.25469 , 2.08833 , 5.00000 , 0.97111 , 16.78703 , quad , -10.13135 , 18.76384 
9591 , 390209 , 188.30825 , 9.63568 , 2.75504 , 12.13126 , 236.49515 , 72.40361 , 15.76634 ,  , 2.89071 , 0.00000 , 31.53269 , 1.25593 , 5.00000 , 0.85984 , 15.70083 , quad , 7.85226 , 284.25386 
9592 , 939848 , 176.93662 , 9.95619 , 1.08582 , 8.00033 , 148.50052 , 9.78820 , 9.90003 ,  , 2.98686 , 0.00000 , 19.80007 , 1.52693 , 5.00000 , 0.84067 , 17.46030 , quad , 7.50005 , 88.06028 
9593 , 599953 , 143.73788 , 11.36486 , 0.59509 , 11.69645 , 127.97211 , 7.37815 , 8.53147 ,  , 3.40946 , 0.00000 , 17.06295 , 0.70836 , 5.00000 , 0.85280 , 16.48430 , quad , -2.58575 , 195.90591 
9594 , 666610 , 164.61802 , 8.08098 , 1.22609 , 13.30607 , 266.78882 , 48.08996 , 17.78592 ,  , 2.42429 , 0.00000 , 35.57184 , 2.20350 , 5.00000 , 0.84324 , 16.43387 , quad , 5.55082 , 363.26235 
9595 , 895810 , 96.44490 , 8.77171 , 2.19692 , 16.61815 , 111.44208 , 81.25769 , 7.42947 ,  , 2.63151 , 0.00000 , 14.85894 , 1.29197 , 5.00000 , 0.96210 , 18.36906 , quad , -2.42361 , 483.77089 
9596 , 741376 , 262.44378 , 8.68609 , 2.40682 , 9.44475 , 110.55724 , 66.16535 , 7.37048 ,  , 2.60583 , 0.00000 , 14.74097 , 5.20296 , 5.00000 , 0.90010 , 17.46598 , quad , 7.09443 , 479.11367 
9597 , 713791 , 179.97096 , 9.59893 , 2.95221 , 8.45945 , 234.36288 , 9.89813 , 15.62419 ,  , 2.87968 , 0.00000 , 31.24838 , 2.32175 , 5.00000 , 0.96388 , 16.78878 , quad , 9.57749 , 106.97312 
9598 , 333682 , 185.31302 , 11.28281 , 1.83140 , 11.74603 , 194.43264 , 83.87928 , 12.96218 ,  , 3.38484 , 0.00000 , 25.92435 , 3.27183 , 5.00000 , 0.91267 , 17.76150 , quad , 9.34514 , 28.02896 
9599 , 671979 , 68.27162 , 8.61836 , 1.59169 , 15.62270 , 167.35728 , 51.16964 , 11.15715 ,  , 2.58551 , 0.00000 , 22.31430 , 2.38241 , 5.00000 , 0.93031 , 15.65851 , quad , 0.92715 , 381.44079 
9600 , 216427 , 154.30277 , 12.27172 , 2.31488 , 9.44324 , 262.75432 , 10.25306 , 17.51695 ,  , 8.59020 , 0.00000 , 52.55086 , 3.71127 , 1.00000 , 0.98914 , 18.70735 , quad , 3.83666 , 291.15182 
9601 , 176986 , 157.48754 , 11.00578 , 1.06770 , 11.65674 , 288.15296 , 68.68102 , 19.21020 ,  , 7.70404 , 0.00000 , 57.63059 , 2.88884 , 1.00000 , 0.81382 , 15.34435 , quad , -4.62830 , 274.90153 
9602 , 702023 , 260.19482 , 9.65975 , 0.77421 , 13.36099 , 209.90103 , 11.51550 , 13.99340 ,  , 6.76183 , 0.00000 , 41.98021 , 3.52209 , 1.00000 , 0.91823 , 15.73608 , quad , 6.46472 , 263.73811 
9603 , 761560 , 97.19153 , 9.95993 , 1.82971 , 14.42208 , 241.82887 , 13.41291 , 16.12192 ,  , 6.97195 , 0.00000 , 48.36577 , 0.37901 , 1.00000 , 0.97389 , 15.33773 , quad , -4.02723 , 438.30661 
9604 , 988299 , 113.06822 , 9.63364 , 0.61031 , 15.78272 , 251.66341 , 93.38029 , 16.77756 ,  , 6.74355 , 0.00000 , 50.33268 , 3.67491 , 1.00000 , 0.95991 , 16.58016 , quad , -9.36586 , 107.73218 
9605 , 255708 , 125.18887 , 5.91942 , 1.05644 , 6.01425 , 227.77894 , 35.30727 , 15.18526 ,  , 4.14360 , 0.00000 , 45.55579 , 4.10580 , 1.00000 , 0.90953 , 15.71147 , quad , -0.79890 , 37.17877 
9606 , 636188 , 155.59762 , 10.72128 , 0.33260 , 10.40616 , 206.55831 , 46.71051 , 13.77055 ,  , 7.50490 , 0.00000 , 41.31166 , 2.23828 , 1.00000 , 0.86699 , 17.16399 , quad , 5.44878 , 87.46749 
9607 , 41295 , 162.21405 , 10.32185 , 2.05027 , 6.25707 , 148.59189 , 17.54925 , 9.90613 ,  , 7.22530 , 0.00000 , 29.71838 , 2.56756 , 1.00000 , 0.92844 , 18.23493 , quad , -1.82414 , 192.57210 
9608 , 333264 , 209.41751 , 10.39579 , 1.95597 , 11.76420 , 283.14108 , 47.03014 , 18.87607 ,  , 7.27705 , 0.00000 , 56.62822 , 2.03874 , 1.00000 , 0.85249 , 15.57135 , quad , 1.78045 , 77.99555 
9609 , 120183 , 210.03173 , 7.52721 , 1.19967 , 10.12653 , 237.14880 , 76.94886 , 15.80992 ,  , 5.26905 , 0.00000 , 47.42976 , 2.05417 , 1.00000 , 0.98128 , 18.76040 , quad , 4.27890 , 292.87321 
9610 , 829485 , 212.41907 , 11.03512 , 0.26556 , 7.55436 , 277.47805 , 14.70075 , 18.49854 ,  , 7.72458 , 0.00000 , 55.49561 , 2.03828 , 1.00000 , 0.91665 , 17.42297 , quad , -1.52849 , 262.99673 
9611 , 907709 , 318.47800 , 9.91505 , 0.32936 , 13.19170 , 178.77736 , 21.26424 , 11.91849 ,  , 6.94054 , 0.00000 , 35.75547 , 3.05395 , 1.00000 , 0.87235 , 15.71187 , quad , -9.01900 , 267.71692 
9612 , 541699 , 189.29864 , 12.68396 , 2.61353 , 18.20116 , 189.52837 , 32.88187 , 12.63522 ,  , 8.87877 , 0.00000 , 37.90567 , 0.04221 , 1.00000 , 0.86055 , 16.76499 , quad , -9.38418 , 421.92583 
9613 , 140473 , 333.37890 , 11.89141 , 0.46614 , 11.77494 , 123.99642 , 11.38980 , 8.26643 ,  , 8.32398 , 0.00000 , 24.79928 , 5.28321 , 1.00000 , 0.88781 , 16.94529 , quad , 0.54050 , 378.96392 
9614 , 373035 , 88.73447 , 9.48393 , 0.36342 , 6.70034 , 144.36732 , 20.76335 , 9.62449 ,  , 6.63875 , 0.00000 , 28.87346 , 3.55146 , 1.00000 , 0.87665 , 18.35916 , quad , -0.11262 , 296.90839 
9615 , 589693 , 286.44714 , 9.45594 , 1.64445 , 16.44175 , 166.04007 , 54.75086 , 11.06934 ,  , 6.61916 , 0.00000 , 33.20801 , 1.20770 , 1.00000 , 0.93113 , 18.02870 , quad , 1.31706 , 106.40595 
9616 , 65800 , 94.19818 , 7.71050 , 1.00757 , 15.18046 , 197.80886 , 59.32340 , 13.18726 ,  , 5.39735 , 0.00000 , 39.56177 , 3.23231 , 1.00000 , 0.96814 , 17.45792 , quad , -2.50239 , 205.04736 
9617 , 999400 , 168.19600 , 12.16640 , 1.17503 , 9.85703 , 236.15125 , 22.20140 , 15.74342 ,  , 8.51648 , 0.00000 , 47.23025 , 1.27060 , 1.00000 , 0.95779 , 16.22695 , quad , -9.07629 , 450.50959 
9618 , 5619 , 148.24110 , 10.21201 , 1.83853 , 18.57563 , 252.48533 , 96.51741 , 16.83236 ,  , 7.14841 , 0.00000 , 50.49707 , 0.59475 , 1.00000 , 0.91629 , 16.62501 , quad , -6.07414 , 158.85230 
9619 , 747010 , 108.24923 , 10.66517 , 2.78305 , 12.78410 , 246.94812 , 10.48254 , 16.46321 ,  , 7.46562 , 0.00000 , 49.38962 , 6.12776 , 1.00000 , 0.89517 , 17.63020 , quad , -1.85374 , 452.40746 
9620 , 315654 , 230.78745 , 9.92936 , 0.20010 , 18.68712 , 202.09105 , 17.66394 , 13.47274 ,  , 6.95055 , 0.00000 , 40.41821 , 2.01748 , 2.00000 , 0.83450 , 17.19793 , quad , 2.49668 , 179.57011 
9621 , 655685 , 211.66203 , 8.52473 , 2.91407 , 16.88328 , 116.34554 , 59.18626 , 7.75637 ,  , 5.96731 , 0.00000 , 23.26911 , 1.96438 , 2.00000 , 0.97344 , 17.27621 , quad , -7.78566 , 210.85170 
9622 , 38499 , 132.65402 , 8.43689 , 1.95381 , 7.32634 , 143.33519 , 35.74659 , 9.55568 ,  , 5.90582 , 0.00000 , 28.66704 , 4.61079 , 2.00000 , 0.86304 , 16.75332 , quad , -4.11176 , 308.02464 
9623 , 949620 , 211.24770 , 9.32518 , 0.76323 , 9.17989 , 244.22177 , 71.39545 , 16.28145 ,  , 6.52763 , 0.00000 , 48.84435 , 6.27312 , 2.00000 , 0.96159 , 15.72574 , quad , 3.99297 , 313.75191 
9624 , 844131 , 189.72706 , 10.44498 , 1.80565 , 14.40443 , 232.83871 , 72.24488 , 15.52258 ,  , 7.31149 , 0.00000 , 46.56774 , 1.08453 , 2.00000 , 0.81619 , 17.65195 , quad , 7.55524 , 226.97593 
9625 , 312506 , 84.69958 , 9.19798 , 2.99112 , 17.10558 , 205.70972 , 17.51435 , 13.71398 ,  , 6.43859 , 0.00000 , 41.14194 , 3.26394 , 2.00000 , 0.84457 , 16.85873 , quad , -2.77883 , 414.83395 
9626 , 98542 , 385.40852 , 8.06857 , 0.70911 , 9.54386 , 105.49309 , 55.27025 , 7.03287 ,  , 5.64800 , 0.00000 , 21.09862 , 5.18843 , 2.00000 , 0.98525 , 18.92217 , quad , 3.95426 , 497.15951 
9627 , 298754 , 243.37303 , 14.38670 , 1.35814 , 9.51364 , 173.03827 , 16.02856 , 11.53588 ,  , 10.07069 , 0.00000 , 34.60765 , 0.17828 , 2.00000 , 0.98481 , 15.78666 , quad , -5.82762 , 288.11214 
9628 , 283924 , 228.19731 , 9.17028 , 0.80113 , 15.32452 , 229.52902 , 32.03426 , 15.30193 ,  , 6.41919 , 0.00000 , 45.90580 , 0.65520 , 2.00000 , 0.83652 , 16.62815 , quad , 1.69268 , 149.58937 
9629 , 923498 , 192.91720 , 8.76422 , 1.50924 , 16.48338 , 239.81650 , 33.09461 , 15.98777 ,  , 6.13495 , 0.00000 , 47.96330 , 4.63007 , 2.00000 , 0.82263 , 17.49995 , quad , -2.71161 , 147.12964 
9630 , 884872 , 186.33357 , 6.96709 , 0.29412 , 7.20767 , 225.89989 , 83.28054 , 15.05999 ,  , 4.87696 , 0.00000 , 45.17998 , 4.22247 , 2.00000 , 0.82771 , 17.30023 , quad , 2.48142 , 241.48493 
9631 , 332371 , 178.27134 , 10.42761 , 0.81890 , 8.14267 , 185.93963 , 56.55244 , 12.39598 ,  , 7.29933 , 0.00000 , 37.18793 , 1.60069 , 2.00000 , 0.83403 , 17.80783 , quad , 2.61012 , 139.30252 
9632 , 321787 , 88.37394 , 11.73814 , 1.43732 , 15.01077 , 125.32777 , 77.15596 , 8.35518 ,  , 8.21670 , 0.00000 , 25.06555 , 2.97994 , 2.00000 , 0.84323 , 20.73959 , quad , 10.43252 , 157.05663 
9633 , 942922 , 195.40362 , 11.88216 , 0.82953 , 17.67815 , 252.62753 , 57.61749 , 16.84184 ,  , 8.31751 , 0.00000 , 50.52551 , 1.91238 , 2.00000 , 0.91548 , 16.84205 , quad , 9.60274 , 376.10895 
9634 , 241413 , 188.74698 , 11.91495 , 0.82618 , 9.10381 , 253.65755 , 40.81416 , 16.91050 ,  , 8.34046 , 0.00000 , 50.73151 , 3.01974 , 2.00000 , 0.93116 , 16.25504 , quad , -0.87930 , 108.21563 
9635 , 386254 , 254.90583 , 15.43846 , 2.06345 , 19.80809 , 203.85761 , 98.76980 , 13.59051 ,  , 10.80693 , 0.00000 , 40.77152 , 1.98860 , 2.00000 , 0.84241 , 15.11484 , quad , -0.55380 , 244.28873 
9636 , 970518 , 226.51361 , 7.39383 , 2.10446 , 18.77914 , 265.59864 , 32.64921 , 17.70658 ,  , 5.17568 , 0.00000 , 53.11973 , 5.40382 , 2.00000 , 0.83062 , 17.82464 , quad , 0.46251 , 291.81622 
9637 , 128074 , 123.57989 , 6.43959 , 2.09500 , 19.13430 , 154.02742 , 36.46200 , 10.26849 ,  , 4.50771 , 0.00000 , 30.80548 , 5.37280 , 2.00000 , 0.89326 , 18.03771 , quad , -1.65201 , 215.79261 
9638 , 725141 , 90.60194 , 8.39895 , 2.60628 , 15.71032 , 247.24867 , 3.29112 , 16.48324 ,  , 5.87927 , 0.00000 , 49.44973 , 1.70234 , 2.00000 , 0.88267 , 17.99907 , quad , -1.27116 , 403.52079 
9639 , 747277 , 241.29548 , 12.51420 , 2.03315 , 9.47837 , 251.68303 , 8.82946 , 16.77887 ,  , 8.75994 , 0.00000 , 50.33661 , 2.44053 , 2.00000 , 0.87899 , 14.78328 , quad , 11.38170 , 443.26494 
9640 , 839994 , 222.41609 , 8.93716 , 0.23419 , 14.16229 , 247.77379 , 94.92909 , 16.51825 ,  , 6.25601 , 0.00000 , 49.55476 , 2.36236 , 3.00000 , 0.93664 , 17.60711 , quad , 8.75318 , 407.79489 
9641 , 260922 , 115.91986 , 8.66313 , 2.60202 , 16.71569 , 283.36811 , 31.09991 , 18.89121 ,  , 6.06419 , 0.00000 , 56.67362 , 4.30759 , 3.00000 , 0.95343 , 16.04074 , quad , 3.95523 , 159.15025 
9642 , 646707 , 41.15771 , 8.96007 , 2.03970 , 7.36343 , 109.55718 , 1.73833 , 7.30381 ,  , 6.27205 , 0.00000 , 21.91144 , 5.74243 , 3.00000 , 0.92507 , 16.59433 , quad , 8.78385 , 345.40181 
9643 , 483815 , 176.54697 , 12.02868 , 1.56996 , 6.50565 , 272.78200 , 86.88819 , 18.18547 ,  , 8.42007 , 0.00000 , 54.55640 , 0.60354 , 3.00000 , 0.82951 , 16.08085 , quad , -10.50300 , 205.99824 
9644 , 218410 , 169.07500 , 8.48054 , 2.77669 , 13.77744 , 269.85835 , 26.41335 , 17.99056 ,  , 5.93638 , 0.00000 , 53.97167 , 6.22496 , 3.00000 , 0.81777 , 18.41690 , quad , 2.84800 , 491.19791 
9645 , 805722 , 151.94646 , 10.92862 , 0.69190 , 19.92762 , 121.64698 , 46.62845 , 8.10980 ,  , 7.65003 , 0.00000 , 24.32940 , 3.44974 , 3.00000 , 0.89113 , 15.89003 , quad , -9.98031 , 471.18850 
9646 , 320920 , 324.31135 , 6.61117 , 1.24536 , 8.86339 , 127.60915 , 1.49391 , 8.50728 ,  , 4.62782 , 0.00000 , 25.52183 , 6.11655 , 3.00000 , 0.81609 , 17.18188 , quad , -0.22766 , 77.94004 
9647 , 322348 , 238.69287 , 9.51407 , 2.63413 , 5.50623 , 179.32646 , 2.39313 , 11.95510 ,  , 6.65985 , 0.00000 , 35.86529 , 5.27395 , 3.00000 , 0.88148 , 17.56702 , quad , 0.32331 , 428.12356 
9648 , 626086 , 229.39257 , 8.61881 , 1.81467 , 6.95026 , 150.14955 , 69.25222 , 10.00997 ,  , 6.03317 , 0.00000 , 30.02991 , 6.10857 , 3.00000 , 0.95546 , 18.65583 , quad , 2.86857 , 111.82486 
9649 , 885683 , 325.82989 , 6.96291 , 2.38156 , 14.45318 , 130.98869 , 14.22602 , 8.73258 ,  , 4.87404 , 0.00000 , 26.19774 , 4.88347 , 3.00000 , 0.90247 , 17.33192 , quad , -2.44841 , 363.33939 
9650 , 72928 , 194.11756 , 11.53965 , 0.16251 , 5.62753 , 118.66002 , 81.88702 , 7.91067 ,  , 8.07776 , 0.00000 , 23.73200 , 4.90903 , 3.00000 , 0.86142 , 16.50742 , quad , 10.29287 , 27.54224 
9651 , 931583 , 181.59458 , 6.73187 , 1.41515 , 15.33825 , 270.02287 , 84.79831 , 18.00152 ,  , 4.71231 , 0.00000 , 54.00457 , 0.85226 , 3.00000 , 0.96566 , 17.88891 , quad , 5.61817 , 412.34268 
9652 , 755488 , 309.15423 , 8.50096 , 1.47002 , 16.48533 , 115.02061 , 29.16697 , 7.66804 ,  , 5.95067 , 0.00000 , 23.00412 , 2.54735 , 3.00000 , 0.98304 , 17.57957 , quad , -6.90840 , 12.80162 
9653 , 545790 , 215.89344 , 11.87992 , 1.59000 , 12.20888 , 101.07548 , 5.39952 , 6.73837 ,  , 8.31594 , 0.00000 , 20.21510 , 0.74308 , 3.00000 , 0.92868 , 16.17553 , quad , 3.74255 , 438.07806 
9654 , 755913 , 178.59686 , 7.14116 , 2.19840 , 9.17305 , 223.19219 , 90.57544 , 14.87948 ,  , 4.99881 , 0.00000 , 44.63844 , 0.61397 , 3.00000 , 0.93218 , 17.42821 , quad , 6.58982 , 28.06346 
9655 , 369592 , 257.82134 , 6.16377 , 0.14270 , 18.08467 , 184.19790 , 55.24271 , 12.27986 ,  , 4.31464 , 0.00000 , 36.83958 , 4.94821 , 3.00000 , 0.87966 , 16.85045 , quad , -2.11058 , 408.65496 
9656 , 868612 , 84.71638 , 9.41710 , 0.78045 , 8.29000 , 231.81697 , 53.38343 , 15.45446 ,  , 6.59197 , 0.00000 , 46.36339 , 1.05676 , 3.00000 , 0.95400 , 16.71795 , quad , 8.62530 , 350.52369 
9657 , 87563 , 66.10314 , 10.41186 , 1.81699 , 13.98616 , 140.09245 , 77.52714 , 9.33950 ,  , 7.28830 , 0.00000 , 28.01849 , 4.28283 , 3.00000 , 0.94192 , 17.08652 , quad , 0.48530 , 154.73436 
9658 , 653377 , 284.68849 , 9.46777 , 1.86201 , 19.98369 , 200.83824 , 23.23884 , 13.38922 ,  , 6.62744 , 0.00000 , 40.16765 , 4.54294 , 3.00000 , 0.91439 , 17.10225 , quad , 8.79576 , 172.18474 
9659 , 157885 , 211.95889 , 10.74002 , 0.34942 , 11.13605 , 243.95217 , 0.62332 , 16.26348 ,  , 7.51802 , 0.00000 , 48.79043 , 4.80459 , 3.00000 , 0.91933 , 15.23275 , quad , -9.92327 , 332.91768 
9660 , 114302 , 124.56211 , 11.77650 , 1.00825 , 15.55126 , 249.74776 , 87.48048 , 16.64985 ,  , 8.24355 , 0.00000 , 49.94955 , 4.96397 , 4.00000 , 0.92865 , 14.70910 , quad , -8.78018 , 235.82242 
9661 , 291427 , 229.53567 , 5.98935 , 2.26307 , 5.21530 , 252.26599 , 86.07543 , 16.81773 ,  , 4.19254 , 0.00000 , 50.45320 , 0.65948 , 4.00000 , 0.96117 , 17.03932 , quad , 1.23775 , 33.49022 
9662 , 972430 , 214.84265 , 9.42667 , 1.24434 , 10.75215 , 175.76293 , 95.41742 , 11.71753 ,  , 6.59867 , 0.00000 , 35.15259 , 4.17524 , 4.00000 , 0.88624 , 16.68920 , quad , 2.26243 , 6.36029 
9663 , 949524 , 119.84034 , 8.36968 , 0.52562 , 17.69245 , 225.58784 , 63.00226 , 15.03919 ,  , 5.85877 , 0.00000 , 45.11757 , 5.04927 , 4.00000 , 0.90419 , 16.60771 , quad , -4.83864 , 48.84133 
9664 , 864241 , 216.68063 , 9.63258 , 2.78739 , 14.72418 , 202.14168 , 62.15423 , 13.47611 ,  , 6.74281 , 0.00000 , 40.42834 , 0.72452 , 4.00000 , 0.82544 , 19.40009 , quad , -6.45871 , 25.08979 
9665 , 431128 , 199.79864 , 7.27957 , 1.32272 , 6.75315 , 240.97088 , 11.04463 , 16.06473 ,  , 5.09570 , 0.00000 , 48.19418 , 3.75255 , 4.00000 , 0.86069 , 19.23128 , quad , -3.26457 , 47.01067 
9666 , 730178 , 296.30678 , 8.12879 , 1.40586 , 9.14181 , 177.23734 , 97.44536 , 11.81582 ,  , 5.69015 , 0.00000 , 35.44747 , 2.01379 , 4.00000 , 0.95657 , 16.38186 , quad , 3.92730 , 212.95710 
9667 , 45240 , 96.94679 , 8.41066 , 0.68729 , 7.54506 , 197.44318 , 59.78254 , 13.16288 ,  , 5.88746 , 0.00000 , 39.48864 , 4.85563 , 4.00000 , 0.85116 , 18.37971 , quad , 1.73905 , 385.21631 
9668 , 323797 , 319.22790 , 7.74509 , 0.15596 , 17.15269 , 140.79146 , 80.27251 , 9.38610 ,  , 5.42156 , 0.00000 , 28.15829 , 6.01758 , 4.00000 , 0.85967 , 16.79268 , quad , 6.18961 , 40.56924 
